"COUNTRY","SOURCETY","year_offsetted","diff_yoy","diff_yoy_lwr","diff_yoy_upr","diff_yoy_str","diff_yoy_lwr_str","diff_yoy_upr_str"
"Egypt","Oil & Gas",2011,0.276563768787034,-0.305051486953449,1.08242712446784,"27.7%","-30.5%","108.2%"
"Estonia","Oil & Gas",2011,0.404274528221102,-0.963341544607669,4.29297592598317,"40.4%","-96.3%","429.3%"
"France","Coal",2011,-0.446076645338362,-1,Inf,"-44.6%","-100%","Inf%"
"France","Oil & Gas",2011,-0.044512918984229,-0.999114666906845,2.79522291273053,"-4.5%","-99.9%","279.5%"
"Georgia","Smelter",2011,-0.781341013808471,-1,Inf,"-78.1%","-100%","Inf%"
"Germany","Coal",2011,-0.110781957265942,-1,Inf,"-11.1%","-100%","Inf%"
"Greece","Coal",2011,-0.445918027309857,-0.689035369252026,-0.176037979659548,"-44.6%","-68.9%","-17.6%"
"Greece","Oil & Gas",2011,0.0103389432071155,5.30658843779813,Inf,"1%","530.7%","Inf%"
"Guatemala","Oil & Gas",2011,-0.101893736009268,-0.715761786342811,0.931936225261564,"-10.2%","-71.6%","93.2%"
"Honduras","Oil & Gas",2011,-0.115559584497759,-0.860893263160106,1.29699927207679,"-11.6%","-86.1%","129.7%"
"India","Coal",2011,0.0643984172060135,-0.0241865813112829,0.1565601568149,"6.4%","-2.4%","15.7%"
"India","Oil & Gas",2011,0.105723145454224,-0.619661148174427,1.15148912058804,"10.6%","-62%","115.1%"
"India","Smelter",2011,0.174701663451737,-0.243654061376617,0.706004495510549,"17.5%","-24.4%","70.6%"
"Indonesia","Coal",2011,0.239182478677894,-0.1377403591054,0.675766873360576,"23.9%","-13.8%","67.6%"
"Indonesia","Smelter",2011,-0.273997168084757,-0.771379878571203,0.321643995511038,"-27.4%","-77.1%","32.2%"
"Iran","Coal",2011,-0.309768360565962,-0.598180603956535,0.026479435332619,"-31%","-59.8%","2.6%"
"Iran","Oil & Gas",2011,0.0775055938371647,-0.0826873455962863,0.248248173879478,"7.8%","-8.3%","24.8%"
"Iran","Smelter",2011,0.26477317080267,0.0151839371905069,0.545581148713242,"26.5%","1.5%","54.6%"
"Iraq","Oil & Gas",2011,-0.0519822978355925,-0.355990376203743,0.299483974058262,"-5.2%","-35.6%","29.9%"
"Israel","Coal",2011,0.196867931540008,-0.324234881128266,0.916865080139164,"19.7%","-32.4%","91.7%"
"Italy","Coal",2011,0.0496565534404512,-1,Inf,"5%","-100%","Inf%"
"Italy","Oil & Gas",2011,Inf,-1,Inf,"Inf%","-100%","Inf%"
"Jamaica","Smelter",2011,0.126275431994313,-0.47055079932848,0.922714806429,"12.6%","-47.1%","92.3%"
"Jordan","Oil & Gas",2011,0.0492764906064709,-0.609369018049728,0.926623298069057,"4.9%","-60.9%","92.7%"
"Kazakhstan","Coal",2011,0.261654370916916,-0.153942309436357,0.775117672934059,"26.2%","-15.4%","77.5%"
"Kazakhstan","Oil & Gas",2011,-0.378425722824455,-0.763509741184388,0.119689966997128,"-37.8%","-76.4%","12%"
"Kazakhstan","Smelter",2011,-0.437607184803846,-1,0.362958138169167,"-43.8%","-100%","36.3%"
"Kuwait","Oil & Gas",2011,0.0628054345196003,-0.271669804709677,0.44493882661989,"6.3%","-27.2%","44.5%"
"Lebanon","Oil & Gas",2011,-0.676892838893541,-1,Inf,"-67.7%","-100%","Inf%"
"Macedonia (FYROM)","Coal",2011,0.0299782466791365,-0.819092140272609,1.46396235173392,"3%","-81.9%","146.4%"
"Mali","Smelter",2011,-0.479035490178774,-1,1.00214671696674,"-47.9%","-100%","100.2%"
"Mexico","Coal",2011,0.156033299343453,-0.223060415573415,0.619464915705298,"15.6%","-22.3%","61.9%"
"Mexico","Oil & Gas",2011,0.0594420025607054,-0.084962745935564,0.21594459418305,"5.9%","-8.5%","21.6%"
"Mexico","Smelter",2011,-0.539567737647057,-1,0.77886458073369,"-54%","-100%","77.9%"
"Morocco","Coal",2011,-0.167765906010475,-0.561938546884502,0.34362113297155,"-16.8%","-56.2%","34.4%"
"Morocco","Oil & Gas",2011,-0.198859060883846,-0.757771719812357,0.632662997598739,"-19.9%","-75.8%","63.3%"
"Namibia","Smelter",2011,-0.263811838567644,-0.609199366462582,0.213061215096605,"-26.4%","-60.9%","21.3%"
"Oman","Oil & Gas",2011,-0.230720426462959,-0.770602390233948,0.436445447840575,"-23.1%","-77.1%","43.6%"
"Pakistan","Coal",2011,0.173037631568439,-0.411337895055229,0.915577668755019,"17.3%","-41.1%","91.6%"
"Pakistan","Oil & Gas",2011,0.0884549679006925,-0.233057575220837,0.444896842904294,"8.8%","-23.3%","44.5%"
"Pakistan","Smelter",2011,0.426544362037365,-0.42221794344723,1.76354234921978,"42.7%","-42.2%","176.4%"
"Peru","Smelter",2011,-0.938578214985549,-1,Inf,"-93.9%","-100%","Inf%"
"Poland","Coal",2011,-0.0669203660822839,-0.620271088130799,0.768329326944597,"-6.7%","-62%","76.8%"
"Portugal","Coal",2011,0.65204077116533,33.1187063238841,Inf,"65.2%","3311.9%","Inf%"
"Puerto Rico","Coal",2011,3.58229369419002,-5.3895552348566,Inf,"358.2%","-539%","Inf%"
"Puerto Rico","Oil & Gas",2011,-0.0588706369647465,-0.837030124691091,1.46435969199607,"-5.9%","-83.7%","146.4%"
"Qatar","Oil & Gas",2011,-0.0068910463745282,-0.374835125466947,0.434019086090806,"-0.7%","-37.5%","43.4%"
"Romania","Coal",2011,0.127607780776893,-0.269002475242917,0.653157116298592,"12.8%","-26.9%","65.3%"
"Romania","Smelter",2011,0.395800780562852,-1,Inf,"39.6%","-100%","Inf%"
"Russia","Coal",2011,-0.150072646140616,-0.524374093187719,0.304214628622002,"-15%","-52.4%","30.4%"
"Russia","Oil & Gas",2011,-0.0354112336259527,-0.340061956936114,0.329409429169786,"-3.5%","-34%","32.9%"
"Russia","Smelter",2011,-0.0130116672991678,-0.201212262030555,0.197978166522716,"-1.3%","-20.1%","19.8%"
"Saudi Arabia","Oil & Gas",2011,0.083149667600726,-0.0898128888861326,0.265919100789901,"8.3%","-9%","26.6%"
"Serbia","Coal",2011,0.0638475149510265,-0.261544724922597,0.456863448449624,"6.4%","-26.2%","45.7%"
"Serbia","Smelter",2011,0.144061969802837,-0.61487669835989,1.32469799840423,"14.4%","-61.5%","132.5%"
"Singapore","Oil & Gas",2011,0.147762179176502,-0.201445475587788,0.590760212356029,"14.8%","-20.1%","59.1%"
"Slovakia","Coal",2011,-0.55679999331876,-0.983589185186856,0.243641741436206,"-55.7%","-98.4%","24.4%"
"South Africa","Coal",2011,0.00997521782621291,-0.132857840896798,0.166092819669578,"1%","-13.3%","16.6%"
"South Africa","Smelter",2011,0.194817892776793,-0.77934020414867,2.47361911357703,"19.5%","-77.9%","247.4%"
"South Korea","Oil & Gas",2011,-0.0888458542310392,-0.601788235362005,0.560032688716747,"-8.9%","-60.2%","56%"
"Spain","Coal",2011,0.23893749126363,-0.479570499444392,1.39023638558653,"23.9%","-48%","139%"
"Syria","Oil & Gas",2011,0.263180256715193,-0.243828780403496,0.872954407076258,"26.3%","-24.4%","87.3%"
"Taiwan","Oil & Gas",2011,-0.416038897902177,-0.818019426847752,0.0944629713976457,"-41.6%","-81.8%","9.4%"
"Thailand","Coal",2011,-0.177146825338436,-1,1.13295467352258,"-17.7%","-100%","113.3%"
"Trinidad","Oil & Gas",2011,-0.0353628478350793,-1,Inf,"-3.5%","-100%","Inf%"
"Turkey","Coal",2011,0.16938369791605,-0.0727634274325286,0.44346987410577,"16.9%","-7.3%","44.3%"
"Turkey","Oil & Gas",2011,0.344100241330791,-0.98265327465678,3.88512235085525,"34.4%","-98.3%","388.5%"
"Turkmenistan","Oil & Gas",2011,0.125089574028451,-0.723546041132217,1.22270025917892,"12.5%","-72.4%","122.3%"
"UK","Coal",2011,-0.25868013768752,-1,1.17451283075147,"-25.9%","-100%","117.5%"
"USA","Coal",2011,-0.0859142111550963,-0.240381609144144,0.0821595862804083,"-8.6%","-24%","8.2%"
"Ukraine","Coal",2011,0.0904892685856262,-0.219377463052967,0.448792229413737,"9%","-21.9%","44.9%"
"Ukraine","Oil & Gas",2011,0.602286305233126,-67.1725077102312,Inf,"60.2%","-6717.3%","Inf%"
"Ukraine","Smelter",2011,-0.109255982125055,-0.673799735684859,0.70425709088052,"-10.9%","-67.4%","70.4%"
"United Arab Emirates","Oil & Gas",2011,0.124899203793435,-0.192119236364834,0.483394428726313,"12.5%","-19.2%","48.3%"
"Uzbekistan","Oil & Gas",2011,-0.0248596896505927,-0.38482264355226,0.402325454071444,"-2.5%","-38.5%","40.2%"
"Uzbekistan","Smelter",2011,0.376604300440108,-0.0827573743472725,0.970038144411324,"37.7%","-8.3%","97%"
"Venezuela","Coal",2011,-0.62133684554801,-0.857968628842561,-0.342141760858999,"-62.1%","-85.8%","-34.2%"
"Venezuela","Oil & Gas",2011,0.229429962615032,-0.0673933559530103,0.577800642735614,"22.9%","-6.7%","57.8%"
"Zambia","Smelter",2011,-0.292915437389694,-0.574847153041377,0.0269035072991797,"-29.3%","-57.5%","2.7%"
"Zimbabwe","Coal",2011,0.374072439203948,-0.452040097924442,1.85023707379327,"37.4%","-45.2%","185%"
"Albania","Oil & Gas",2012,-0.0716213940083439,-1,Inf,"-7.2%","-100%","Inf%"
"Armenia","Smelter",2012,-0.100157894052288,2.81795797970062,Inf,"-10%","281.8%","Inf%"
"Aruba","Oil & Gas",2012,-0.179500660054904,-0.61333355861624,0.411938834265375,"-18%","-61.3%","41.2%"
"Australia","Coal",2012,-0.142801599712877,-0.366337878040728,0.116264423068894,"-14.3%","-36.6%","11.6%"
"Australia","Smelter",2012,-0.0854607318545058,-0.281246427183179,0.136018565964047,"-8.5%","-28.1%","13.6%"
"Bangladesh","Coal",2012,0.758104761882252,-3.25794817866386,Inf,"75.8%","-325.8%","Inf%"
"Belarus","Oil & Gas",2012,-0.412420179142522,-1,1.09869564138426,"-41.2%","-100%","109.9%"
"Bosnia and Herzegovina","Coal",2012,0.317389731614287,-0.0749063009749699,0.801470635268051,"31.7%","-7.5%","80.1%"
"Botswana","Coal",2012,0.423824029365474,-0.607732624539233,2.4761199113953,"42.4%","-60.8%","247.6%"
"Botswana","Smelter",2012,0.5495045041144,0.0832575966750162,1.09690991564777,"55%","8.3%","109.7%"
"Brazil","Oil & Gas",2012,Inf,-1,Inf,"Inf%","-100%","Inf%"
"Brazil","Smelter",2012,-0.0270828273141976,-0.607081196809635,0.822017525659238,"-2.7%","-60.7%","82.2%"
"Bulgaria","Coal",2012,-0.23530591258015,-0.44729389528472,0.00654253825432427,"-23.5%","-44.7%","0.7%"
"Canada","Coal",2012,-0.246757099007225,-0.82175059710416,0.738514141529384,"-24.7%","-82.2%","73.9%"
"Canada","Oil & Gas",2012,48.0953833365445,-3.27348234164709,Inf,"4809.5%","-327.3%","Inf%"
"Canada","Smelter",2012,-0.041638283206025,-0.61308715076935,0.769092535669269,"-4.2%","-61.3%","76.9%"
"Chile","Smelter",2012,0.0452070581301454,-0.463093746375582,0.727288942604952,"4.5%","-46.3%","72.7%"
"China","Coal",2012,0.00131262167075907,-0.0720529731149823,0.0774100749058086,"0.1%","-7.2%","7.7%"
"China","Oil & Gas",2012,0.240737463410488,-0.703498806699424,2.3622391611266,"24.1%","-70.3%","236.2%"
"China","Smelter",2012,-0.233358245111339,-0.431017018562075,-0.00151205789432196,"-23.3%","-43.1%","-0.2%"
"Colombia","Oil & Gas",2012,0.309762477537406,-0.824400531839354,2.7120755941199,"31%","-82.4%","271.2%"
"Croatia","Coal",2012,-0.0202652158415598,-0.93862031091593,2.26437168602529,"-2%","-93.9%","226.4%"
"Cuba","Oil & Gas",2012,-0.0553515370609806,-0.29763461505295,0.225728198213633,"-5.5%","-29.8%","22.6%"
"Cuba","Smelter",2012,-0.0085478319448189,-0.263336133830629,0.277946740487864,"-0.9%","-26.3%","27.8%"
"Curacao","Oil & Gas",2012,-0.512435111869616,-1,0.310252509714538,"-51.2%","-100%","31%"
"Cyprus","Oil & Gas",2012,0.208513170635003,-4.4135575862419,Inf,"20.9%","-441.4%","Inf%"
"Czech Republic","Coal",2012,0.228416827560861,-0.928763582530886,3.2685301866626,"22.8%","-92.9%","326.9%"
"Egypt","Oil & Gas",2012,-0.135766798894469,-0.488136060341232,0.317877402939719,"-13.6%","-48.8%","31.8%"
"Estonia","Oil & Gas",2012,-0.7948311292221,-1,0.046608114620742,"-79.5%","-100%","4.7%"
"France","Coal",2012,2.27639755329062,-5.42164378960375,Inf,"227.6%","-542.2%","Inf%"
"France","Oil & Gas",2012,0.210944001400501,-0.988486371526438,3.75958409197683,"21.1%","-98.8%","376%"
"Georgia","Smelter",2012,6.19364169518822,-1,Inf,"619.4%","-100%","Inf%"
"Germany","Coal",2012,0.139726204074163,3.82445347124415,Inf,"14%","382.4%","Inf%"
"Greece","Coal",2012,-0.525242155222189,-0.866971764630796,-0.0957929208318422,"-52.5%","-86.7%","-9.6%"
"Greece","Oil & Gas",2012,0.038032687494189,-0.993265938333214,2.78683411693202,"3.8%","-99.3%","278.7%"
"Guatemala","Oil & Gas",2012,-0.128069265930516,-1,1.05511503070903,"-12.8%","-100%","105.5%"
"Honduras","Oil & Gas",2012,-0.207338921008576,-0.917756985031204,1.09833635019285,"-20.7%","-91.8%","109.8%"
"India","Coal",2012,-0.0272093991221207,-0.104291435125974,0.0537618019252686,"-2.7%","-10.4%","5.4%"
"India","Oil & Gas",2012,-0.131251819810649,-0.699615059520198,0.777362559478308,"-13.1%","-70%","77.7%"
"India","Smelter",2012,-0.375617554463534,-0.604557492007007,-0.10408023210526,"-37.6%","-60.5%","-10.4%"
"Indonesia","Coal",2012,0.0181510827984175,-0.281218496329036,0.381164855862396,"1.8%","-28.1%","38.1%"
"Indonesia","Smelter",2012,0.179350393451162,-0.590876053332524,1.60416529756956,"17.9%","-59.1%","160.4%"
"Iran","Coal",2012,-0.567557293312552,-0.887557052006289,-0.183855633237973,"-56.8%","-88.8%","-18.4%"
"Iran","Oil & Gas",2012,0.0134050868380902,-0.131998046685916,0.173325025486911,"1.3%","-13.2%","17.3%"
"Iran","Smelter",2012,-0.349902723779643,-0.478827118201021,-0.207931742447801,"-35%","-47.9%","-20.8%"
"Iraq","Oil & Gas",2012,-0.113624190558183,-0.384267917123948,0.221900326863856,"-11.4%","-38.4%","22.2%"
"Israel","Coal",2012,-0.453690796443283,-0.716495603944691,-0.136617311276464,"-45.4%","-71.6%","-13.7%"
"Italy","Coal",2012,-0.406790871077164,-1,Inf,"-40.7%","-100%","Inf%"
"Italy","Oil & Gas",2012,-0.155036769390347,-1,Inf,"-15.5%","-100%","Inf%"
"Jamaica","Smelter",2012,-0.175681353097593,-0.773958558149991,0.603992510978252,"-17.6%","-77.4%","60.4%"
"Jordan","Oil & Gas",2012,0.0103532615782935,-0.71703611625084,1.12049764466817,"1%","-71.7%","112%"
"Kazakhstan","Coal",2012,-0.0779039196599906,-0.365341146661174,0.264366712728365,"-7.8%","-36.5%","26.4%"
"Kazakhstan","Oil & Gas",2012,0.390094290725216,-0.519130750668119,1.82502161625874,"39%","-51.9%","182.5%"
"Kazakhstan","Smelter",2012,1.04659677519923,11.3187654064852,Inf,"104.7%","1131.9%","Inf%"
"Kuwait","Oil & Gas",2012,-0.197741878501704,-0.459050042029885,0.121849417216988,"-19.8%","-45.9%","12.2%"
"Lebanon","Oil & Gas",2012,1.40530315345036,-1,Inf,"140.5%","-100%","Inf%"
"Macedonia (FYROM)","Coal",2012,0.33955720956647,-0.618771309945773,2.34325987839358,"34%","-61.9%","234.3%"
"Mali","Smelter",2012,1.04959630677263,-5.54649556046636,Inf,"105%","-554.6%","Inf%"
"Mexico","Coal",2012,-0.0573455751068901,-0.454253761480519,0.397746655468348,"-5.7%","-45.4%","39.8%"
"Mexico","Oil & Gas",2012,-0.0381096517063317,-0.202331258128329,0.134898716993929,"-3.8%","-20.2%","13.5%"
"Mexico","Smelter",2012,1.12119024419276,-1,Inf,"112.1%","-100%","Inf%"
"Morocco","Coal",2012,0.0472911456115999,-0.390616071633936,0.656956621070835,"4.7%","-39.1%","65.7%"
"Morocco","Oil & Gas",2012,0.130580688065508,-0.676614278598042,1.46506357385749,"13.1%","-67.7%","146.5%"
"Namibia","Smelter",2012,-0.0282225310513263,-0.468869772174335,0.541111156228648,"-2.8%","-46.9%","54.1%"
"Oman","Oil & Gas",2012,0.186094722536414,-0.582922112715545,1.64456708842529,"18.6%","-58.3%","164.5%"
"Pakistan","Coal",2012,-0.308372099682876,-0.691138153015583,0.213547317715888,"-30.8%","-69.1%","21.4%"
"Pakistan","Oil & Gas",2012,-0.315462479340702,-0.535122568998906,-0.0488338071687539,"-31.5%","-53.5%","-4.9%"
"Pakistan","Smelter",2012,-0.00331404890187037,-0.500968420008909,0.718767577186995,"-0.3%","-50.1%","71.9%"
"Peru","Smelter",2012,4.71466790214817,-1,Inf,"471.5%","-100%","Inf%"
"Poland","Coal",2012,0.0378444430669589,-0.534457423861893,0.867654315799779,"3.8%","-53.4%","86.8%"
"Portugal","Coal",2012,-0.289198974845109,-1,1.56291826838686,"-28.9%","-100%","156.3%"
"Puerto Rico","Coal",2012,-0.486137971899737,-0.993651176188387,0.265122850485516,"-48.6%","-99.4%","26.5%"
"Puerto Rico","Oil & Gas",2012,-0.095447394199185,-0.812592777705472,1.20209174806252,"-9.5%","-81.3%","120.2%"
"Qatar","Oil & Gas",2012,-0.270898107239707,-0.569866394628869,0.0992145727905962,"-27.1%","-57%","9.9%"
"Romania","Coal",2012,0.0658561585904427,-0.190644663246364,0.376761139221791,"6.6%","-19.1%","37.7%"
"Romania","Smelter",2012,-0.00498903915995341,-1,Inf,"-0.5%","-100%","Inf%"
"Russia","Coal",2012,0.0554713205499215,-0.4047836935706,0.679451716244609,"5.5%","-40.5%","67.9%"
"Russia","Oil & Gas",2012,0.073029316141098,-0.273620502928121,0.484391625634879,"7.3%","-27.4%","48.4%"
"Russia","Smelter",2012,0.0373826334318308,-0.157662523416967,0.251659640102945,"3.7%","-15.8%","25.2%"
"Saudi Arabia","Oil & Gas",2012,-0.18166284791302,-0.314990452758549,-0.0331227289949585,"-18.2%","-31.5%","-3.3%"
"Serbia","Coal",2012,-0.402578710813449,-0.608665646582511,-0.165394023741345,"-40.3%","-60.9%","-16.5%"
"Serbia","Smelter",2012,0.34133496526934,-0.401661171291005,1.56588255473674,"34.1%","-40.2%","156.6%"
"Singapore","Oil & Gas",2012,0.181959238949164,-0.109975311187234,0.51780921476637,"18.2%","-11%","51.8%"
"Slovakia","Coal",2012,-0.0935513925981399,-1,2.29626806781911,"-9.4%","-100%","229.6%"
"South Africa","Coal",2012,0.0178723653683757,-0.118600716334444,0.16365994576643,"1.8%","-11.9%","16.4%"
"South Africa","Smelter",2012,-0.112257758899389,-0.678415201976309,0.737836801570585,"-11.2%","-67.8%","73.8%"
"South Korea","Oil & Gas",2012,0.0731045061117352,-0.52461196293706,0.984534069187137,"7.3%","-52.5%","98.5%"
"Spain","Coal",2012,0.0170376725662507,-0.445479060317926,0.674124911303501,"1.7%","-44.5%","67.4%"
"Syria","Oil & Gas",2012,-0.264827206615501,-0.577210489096125,0.137038428376731,"-26.5%","-57.7%","13.7%"
"Taiwan","Oil & Gas",2012,-0.0162884474779749,-0.69823834813618,1.19133017871563,"-1.6%","-69.8%","119.1%"
"Thailand","Coal",2012,0.404320315993173,7.20314340904724,Inf,"40.4%","720.3%","Inf%"
"Trinidad","Oil & Gas",2012,0.813860504528677,-24.8211408679115,Inf,"81.4%","-2482.1%","Inf%"
"Turkey","Coal",2012,-0.0152701648188213,-0.213261212948501,0.204648659533522,"-1.5%","-21.3%","20.5%"
"Turkey","Oil & Gas",2012,-0.606194235347201,-1,0.558838801759688,"-60.6%","-100%","55.9%"
"Turkmenistan","Oil & Gas",2012,-0.0351635771550686,-0.761845233985501,1.37202215425765,"-3.5%","-76.2%","137.2%"
"UK","Coal",2012,0.21271668984599,5.49893764007443,Inf,"21.3%","549.9%","Inf%"
"USA","Coal",2012,-0.313145057778389,-0.457703818219445,-0.156975489852756,"-31.3%","-45.8%","-15.7%"
"Ukraine","Coal",2012,0.0214527253253449,-0.253978563460922,0.349643186833151,"2.1%","-25.4%","35%"
"Ukraine","Oil & Gas",2012,-0.438647897415204,-1,1.09824717338697,"-43.9%","-100%","109.8%"
"Ukraine","Smelter",2012,-0.162190530217629,-0.748069933534729,0.714659670393569,"-16.2%","-74.8%","71.5%"
"United Arab Emirates","Oil & Gas",2012,-0.236160766258211,-0.483979694214867,0.0543898144856334,"-23.6%","-48.4%","5.4%"
"Uzbekistan","Oil & Gas",2012,-0.172278970562886,-0.504492401836482,0.24239070281206,"-17.2%","-50.4%","24.2%"
"Uzbekistan","Smelter",2012,0.0096855594587455,-0.246835585820682,0.314896216816034,"1%","-24.7%","31.5%"
"Venezuela","Coal",2012,-0.271481280981791,-0.781196212606815,0.55261776502362,"-27.1%","-78.1%","55.3%"
"Venezuela","Oil & Gas",2012,-0.166270086687044,-0.34863974665799,0.0392950136389141,"-16.6%","-34.9%","3.9%"
"Zambia","Smelter",2012,-0.321425471520624,-0.73827208813508,0.189531139794364,"-32.1%","-73.8%","19%"
"Zimbabwe","Coal",2012,-0.387314496116673,-0.718266874078465,0.0339296444994295,"-38.7%","-71.8%","3.4%"
"Albania","Oil & Gas",2013,0.0319484792191056,-1,Inf,"3.2%","-100%","Inf%"
"Armenia","Smelter",2013,-0.477485857884525,-1,0.519740638760283,"-47.7%","-100%","52%"
"Aruba","Oil & Gas",2013,-0.481907739010482,-1,0.244363623078498,"-48.2%","-100%","24.4%"
"Australia","Coal",2013,0.108436692025228,-0.157740716123436,0.41816919555299,"10.8%","-15.8%","41.8%"
"Australia","Smelter",2013,0.172977185715032,-0.0596887448618382,0.434866445477223,"17.3%","-6%","43.5%"
"Bangladesh","Coal",2013,-0.329069767291506,-1,1.07306141413043,"-32.9%","-100%","107.3%"
"Belarus","Oil & Gas",2013,0.0829463042695999,-1,Inf,"8.3%","-100%","Inf%"
"Bosnia and Herzegovina","Coal",2013,-0.14560402902713,-0.37167012924869,0.116035724846223,"-14.6%","-37.2%","11.6%"
"Botswana","Coal",2013,-0.571734906664765,-1,0.155016579433721,"-57.2%","-100%","15.5%"
"Botswana","Smelter",2013,-0.137071054131031,-0.41034533114213,0.185373630852368,"-13.7%","-41%","18.5%"
"Brazil","Oil & Gas",2013,5.35884988726276,-1.69900276527337,Inf,"535.9%","-169.9%","Inf%"
"Brazil","Smelter",2013,-0.0215982894836765,-0.607005958246635,0.828924146432739,"-2.2%","-60.7%","82.9%"
"Bulgaria","Coal",2013,-0.375846084027389,-0.686778233614374,-0.0328906174616026,"-37.6%","-68.7%","-3.3%"
"Canada","Coal",2013,-0.0164356927795217,-0.779365993947159,1.28100424778584,"-1.6%","-77.9%","128.1%"
"Canada","Oil & Gas",2013,-0.474247970938466,-0.872419651837321,0.117678176554417,"-47.4%","-87.2%","11.8%"
"Canada","Smelter",2013,0.0730927260591019,-0.541209375809755,0.997215209020821,"7.3%","-54.1%","99.7%"
"Chile","Smelter",2013,-0.0855821979451725,-0.474916074270648,0.453435254995408,"-8.6%","-47.5%","45.3%"
"China","Coal",2013,-0.227410689386225,-0.287282948669388,-0.165254534476706,"-22.7%","-28.7%","-16.5%"
"China","Oil & Gas",2013,-0.511900508471215,-1,0.108037993989883,"-51.2%","-100%","10.8%"
"China","Smelter",2013,-0.439387513273966,-0.672467412196552,-0.186645392926617,"-43.9%","-67.2%","-18.7%"
"Colombia","Oil & Gas",2013,0.301751521690562,-0.666605420747601,2.21443024350254,"30.2%","-66.7%","221.4%"
"Croatia","Coal",2013,-0.017487589131289,-0.91651018661078,1.8081034581678,"-1.7%","-91.7%","180.8%"
"Cuba","Oil & Gas",2013,0.0788610091902011,-0.1818837120116,0.379577485907559,"7.9%","-18.2%","38%"
"Cuba","Smelter",2013,-0.0827482853245692,-0.316057249926634,0.191376236532718,"-8.3%","-31.6%","19.1%"
"Curacao","Oil & Gas",2013,1.45497691214818,-46.8948289497742,Inf,"145.5%","-4689.5%","Inf%"
"Cyprus","Oil & Gas",2013,-0.366436308716103,-1,0.887551965124316,"-36.6%","-100%","88.8%"
"Czech Republic","Coal",2013,-0.590961573569419,-1,0.558558988936149,"-59.1%","-100%","55.9%"
"Egypt","Oil & Gas",2013,-0.0275864178862798,-0.413978556423388,0.458943211195242,"-2.8%","-41.4%","45.9%"
"Estonia","Oil & Gas",2013,0.502761412056162,-1,Inf,"50.3%","-100%","Inf%"
"France","Coal",2013,-0.440870586666135,-1,0.647093341444312,"-44.1%","-100%","64.7%"
"France","Oil & Gas",2013,-0.412711821068034,-1,0.970900104722488,"-41.3%","-100%","97.1%"
"Georgia","Smelter",2013,0.0840127585431982,5.70912805858132,Inf,"8.4%","570.9%","Inf%"
"Germany","Coal",2013,0.97929599167951,-0.632599358246245,4.87730985375563,"97.9%","-63.3%","487.7%"
"Greece","Coal",2013,0.0197725913710407,-0.835905084384765,1.50792181600789,"2%","-83.6%","150.8%"
"Greece","Oil & Gas",2013,0.362993364332174,-0.955411825642534,4.17870359027315,"36.3%","-95.5%","417.9%"
"Guatemala","Oil & Gas",2013,0.113589697499339,3.70676634936497,Inf,"11.4%","370.7%","Inf%"
"Honduras","Oil & Gas",2013,0.316204662978337,-0.838249062665567,2.89379825170955,"31.6%","-83.8%","289.4%"
"India","Coal",2013,0.0861062618723039,0.0114172674502615,0.163762326324766,"8.6%","1.1%","16.4%"
"India","Oil & Gas",2013,-0.436112282115693,-0.970389034488242,0.279500112977308,"-43.6%","-97%","28%"
"India","Smelter",2013,0.130139196755088,-0.376459523774116,0.747377073622295,"13%","-37.6%","74.7%"
"Indonesia","Coal",2013,-0.132575730471947,-0.384200802989952,0.157617914757895,"-13.3%","-38.4%","15.8%"
"Indonesia","Smelter",2013,0.0393786095091599,-0.515435361251954,0.807801071476862,"3.9%","-51.5%","80.8%"
"Iran","Coal",2013,0.155399004220842,-0.719627091289777,1.83924912352541,"15.5%","-72%","183.9%"
"Iran","Oil & Gas",2013,-0.226134662704921,-0.338231201595241,-0.107254879212542,"-22.6%","-33.8%","-10.7%"
"Iran","Smelter",2013,-0.240319096658425,-0.453277433566506,-0.00889216642104484,"-24%","-45.3%","-0.9%"
"Iraq","Oil & Gas",2013,-0.0591312876600557,-0.350405546221183,0.273906222917779,"-5.9%","-35%","27.4%"
"Israel","Coal",2013,-0.267589423473872,-0.738655284733958,0.351201630073385,"-26.8%","-73.9%","35.1%"
"Italy","Coal",2013,0.95713147649345,-1,Inf,"95.7%","-100%","Inf%"
"Italy","Oil & Gas",2013,-0.131188657032075,-1,Inf,"-13.1%","-100%","Inf%"
"Jamaica","Smelter",2013,0.0907629264618608,-0.640090313633272,1.49547005831165,"9.1%","-64%","149.5%"
"Jordan","Oil & Gas",2013,-0.116661346780954,-0.898417742984857,1.11240401882922,"-11.7%","-89.8%","111.2%"
"Kazakhstan","Coal",2013,-0.113174988744289,-0.396404779716127,0.222762533878061,"-11.3%","-39.6%","22.3%"
"Kazakhstan","Oil & Gas",2013,-0.102273950290038,-0.609508355319836,0.701304786513987,"-10.2%","-61%","70.1%"
"Kazakhstan","Smelter",2013,-0.126724614224571,-0.734301165341684,0.982293842853425,"-12.7%","-73.4%","98.2%"
"Kuwait","Oil & Gas",2013,0.311812566113054,-0.0807808058348374,0.783392205046076,"31.2%","-8.1%","78.3%"
"Lebanon","Oil & Gas",2013,-0.649671322566192,-1,Inf,"-65%","-100%","Inf%"
"Macedonia (FYROM)","Coal",2013,-0.272828545269445,-0.753977583100311,0.358165961537427,"-27.3%","-75.4%","35.8%"
