"COUNTRY","year_offsetted","diff_yoy","diff_yoy_lwr","diff_yoy_upr","diff_yoy_str","diff_yoy_lwr_str","diff_yoy_upr_str"
"Ukraine",2012,-0.0136937616618396,-0.306318312518436,0.333298090483708,"-1.4%","-30.6%","33.3%"
"United Arab Emirates",2012,-0.236160766258365,-0.558001917419046,0.149565310681182,"-23.6%","-55.8%","15%"
"Uzbekistan",2012,-0.0778328160059958,-0.457684013947423,0.404973186385138,"-7.8%","-45.8%","40.5%"
"Venezuela",2012,-0.178572227274027,-0.514462903987302,0.229031810253894,"-17.9%","-51.4%","22.9%"
"Zambia",2012,-0.321425471520618,-1,1.04109676685376,"-32.1%","-100%","104.1%"
"Zimbabwe",2012,-0.387314496116591,-1,Inf,"-38.7%","-100%","Inf%"
"Albania",2013,0.0319484792187876,-1,Inf,"3.2%","-100%","Inf%"
"Armenia",2013,-0.477485857884331,-1,Inf,"-47.7%","-100%","Inf%"
"Aruba",2013,-0.481907739010453,-0.878927802924735,-0.0078185786399606,"-48.2%","-87.9%","-0.8%"
"Australia",2013,0.138294920769024,-0.26904054705651,0.653599122015344,"13.8%","-26.9%","65.4%"
"Bangladesh",2013,-0.329069767291481,-1,Inf,"-32.9%","-100%","Inf%"
"Belarus",2013,0.0829463042725032,-1,Inf,"8.3%","-100%","Inf%"
"Bosnia and Herzegovina",2013,-0.145604029027239,-0.519814753616706,0.322525163698875,"-14.6%","-52%","32.3%"
"Botswana",2013,-0.199462821341044,-0.613459098498807,0.319894649213884,"-19.9%","-61.3%","32%"
"Brazil",2013,0.365020305860678,5.8293057304751,Inf,"36.5%","582.9%","Inf%"
"Bulgaria",2013,-0.375846084026944,-0.699343978649827,-0.00114969512244401,"-37.6%","-69.9%","-0.1%"
"Canada",2013,-0.0917943033091283,-0.66359206987305,0.733521703269172,"-9.2%","-66.4%","73.4%"
"Chile",2013,-0.0855821979450678,-0.752089102673337,1.04040583705421,"-8.6%","-75.2%","104%"
"China",2013,-0.241624466497585,-0.304839796113077,-0.176258119817746,"-24.2%","-30.5%","-17.6%"
"Colombia",2013,0.301751521690708,-1,Inf,"30.2%","-100%","Inf%"
"Croatia",2013,-0.0174875891309542,-1,Inf,"-1.7%","-100%","Inf%"
"Cuba",2013,-0.00372861805506697,-0.3928510430645,0.48512844116486,"-0.4%","-39.3%","48.5%"
"Curacao",2013,1.45497691214873,-12.8705507167301,Inf,"145.5%","-1287.1%","Inf%"
"Cyprus",2013,-0.366436308715822,-1,Inf,"-36.6%","-100%","Inf%"
"Czech Republic",2013,-0.590961573569418,-1,Inf,"-59.1%","-100%","Inf%"
"Egypt",2013,-0.0275864178860465,-1,Inf,"-2.8%","-100%","Inf%"
"Estonia",2013,0.502761412060976,-1,Inf,"50.3%","-100%","Inf%"
"France",2013,-0.425563849274973,-1,0.897980774431874,"-42.6%","-100%","89.8%"
"Georgia",2013,0.084012758543335,-1,Inf,"8.4%","-100%","Inf%"
"Germany",2013,0.979295991679358,105.183272799151,Inf,"97.9%","10518.3%","Inf%"
"Greece",2013,0.166834289648857,5.22568907366795,Inf,"16.7%","522.6%","Inf%"
"Guatemala",2013,0.113589697499438,-1,Inf,"11.4%","-100%","Inf%"
"Honduras",2013,0.316204662978224,-1,Inf,"31.6%","-100%","Inf%"
"India",2013,0.0827308754278502,-0.109147261677978,0.295195944364492,"8.3%","-10.9%","29.5%"
"Indonesia",2013,-0.0828351961774861,-0.57534013546289,0.57674932936714,"-8.3%","-57.5%","57.7%"
"Iran",2013,-0.219588453304785,-0.420483244670533,0.00321766213272978,"-22%","-42%","0.3%"
"Iraq",2013,-0.0591312876601161,-0.59859286529959,0.683064512815772,"-5.9%","-59.9%","68.3%"
"Israel",2013,-0.267589423474007,-1,Inf,"-26.8%","-100%","Inf%"
"Italy",2013,0.22334096427829,-1,Inf,"22.3%","-100%","Inf%"
"Jamaica",2013,0.0907629264616721,-0.981114623628724,3.2309216509831,"9.1%","-98.1%","323.1%"
"Jordan",2013,-0.116661346780705,-1,Inf,"-11.7%","-100%","Inf%"
"Kazakhstan",2013,-0.113615607491561,-0.512390334518662,0.394511728032174,"-11.4%","-51.2%","39.5%"
"Kuwait",2013,0.311812566112804,-0.0956804691201518,0.813797659753499,"31.2%","-9.6%","81.4%"
"Lebanon",2013,-0.649671322563878,-1,Inf,"-65%","-100%","Inf%"
"Macedonia (FYROM)",2013,-0.272828545269501,-1,Inf,"-27.3%","-100%","Inf%"
"Mali",2013,0.190721745876947,-1,Inf,"19.1%","-100%","Inf%"
"Mexico",2013,0.134057100314994,-0.0832123793693003,0.379470868535903,"13.4%","-8.3%","37.9%"
"Morocco",2013,-0.0465191249497524,-0.737086957652462,1.0445541840239,"-4.7%","-73.7%","104.5%"
"Namibia",2013,0.19788195516692,3.94989836516547,Inf,"19.8%","395%","Inf%"
"Oman",2013,-0.650118029276991,-1,Inf,"-65%","-100%","Inf%"
"Pakistan",2013,0.147724717129772,-0.650376848539667,1.54618292688685,"14.8%","-65%","154.6%"
"Peru",2013,2.3389713909283,-1,Inf,"233.9%","-100%","Inf%"
"Poland",2013,-0.013164696869821,-0.752852793038526,1.19928384689359,"-1.3%","-75.3%","119.9%"
"Portugal",2013,-0.592260276472113,-1,Inf,"-59.2%","-100%","Inf%"
"Puerto Rico",2013,-0.0730424696101811,-1,Inf,"-7.3%","-100%","Inf%"
"Qatar",2013,0.0338931399788167,-0.556809901337843,0.901515261969037,"3.4%","-55.7%","90.2%"
"Romania",2013,-0.610543870544854,-0.851585727063714,-0.345114778272774,"-61.1%","-85.2%","-34.5%"
"Russia",2013,-0.00695011527369027,-0.169948698708304,0.170788823846982,"-0.7%","-17%","17.1%"
"Saudi Arabia",2013,0.0010016911776094,-0.217031882292937,0.244614824651548,"0.1%","-21.7%","24.5%"
"Serbia",2013,0.0749820235512597,-0.362312999089299,0.644932953034959,"7.5%","-36.2%","64.5%"
"Singapore",2013,-0.242661732238867,-0.539239050563776,0.109154488905673,"-24.3%","-53.9%","10.9%"
"Slovakia",2013,0.688721456266548,-1,Inf,"68.9%","-100%","Inf%"
"South Africa",2013,-0.0247290675825178,-0.18983993346322,0.15601868739751,"-2.5%","-19%","15.6%"
"South Korea",2013,-0.025105221516992,-0.784061933352687,1.28401502047706,"-2.5%","-78.4%","128.4%"
"Spain",2013,0.0247657070205796,-0.834635304531432,1.64141386256432,"2.5%","-83.5%","164.1%"
"Syria",2013,-0.737946759146437,-1,Inf,"-73.8%","-100%","Inf%"
"Taiwan",2013,-0.104402829472704,-1,Inf,"-10.4%","-100%","Inf%"
"Thailand",2013,-0.152508622432459,-1,Inf,"-15.3%","-100%","Inf%"
"Trinidad",2013,0.00436637501656145,-1,Inf,"0.4%","-100%","Inf%"
"Turkey",2013,-0.10330271647413,-0.43886677647288,0.308647040867883,"-10.3%","-43.9%","30.9%"
"Turkmenistan",2013,-0.0896297579719812,-0.838587861970588,1.28295976001138,"-9%","-83.9%","128.3%"
"UK",2013,-0.463539431432736,-1,0.823521495153104,"-46.4%","-100%","82.4%"
"USA",2013,0.0415201177615996,-0.372363916843664,0.569294445415079,"4.2%","-37.2%","56.9%"
"Ukraine",2013,0.0588867802389084,-0.240565487932456,0.41333659684425,"5.9%","-24.1%","41.3%"
"United Arab Emirates",2013,-0.138985592190912,-0.559141647084585,0.402628893371379,"-13.9%","-55.9%","40.3%"
"Uzbekistan",2013,0.277439272205671,-0.202595848932002,0.899673446715922,"27.7%","-20.3%","90%"
"Venezuela",2013,0.073807246568192,-0.365693082917779,0.647830235683681,"7.4%","-36.6%","64.8%"
"Zambia",2013,0.473416580787394,10.2338879674225,Inf,"47.3%","1023.4%","Inf%"
"Zimbabwe",2013,0.17243007960072,-1,Inf,"17.2%","-100%","Inf%"
"Albania",2014,0.416617966791258,-1,Inf,"41.7%","-100%","Inf%"
"Armenia",2014,0.101666231142902,-1,Inf,"10.2%","-100%","Inf%"
"Aruba",2014,-0.177137684874587,-0.917739283658081,1.20774316079839,"-17.7%","-91.8%","120.8%"
"Australia",2014,-0.114507956239537,-0.429108552085582,0.262680799596873,"-11.5%","-42.9%","26.3%"
"Bangladesh",2014,0.639158330958897,-1,Inf,"63.9%","-100%","Inf%"
"Belarus",2014,0.0997700978325671,-1,Inf,"10%","-100%","Inf%"
"Bosnia and Herzegovina",2014,-0.110364399622775,-0.552688380081242,0.457776390471143,"-11%","-55.3%","45.8%"
"Botswana",2014,-0.609009003022919,-1,-0.0665932203497399,"-60.9%","-100%","-6.7%"
"Brazil",2014,-0.133070078693382,-0.952695364859576,1.53734653084345,"-13.3%","-95.3%","153.7%"
"Bulgaria",2014,0.0599963858854176,-0.518495457447156,0.91915046765167,"6%","-51.8%","91.9%"
"Canada",2014,0.0802208386927719,-0.597082454068233,1.12300899821465,"8%","-59.7%","112.3%"
"Chile",2014,-0.00109409370431701,-0.732344348461061,1.18403431434349,"-0.1%","-73.2%","118.4%"
"China",2014,-0.113378999076536,-0.198651387237015,-0.0241141553599309,"-11.3%","-19.9%","-2.4%"
"Colombia",2014,-0.521651497287109,-1,Inf,"-52.2%","-100%","Inf%"
"Croatia",2014,-0.456718745437409,-1,Inf,"-45.7%","-100%","Inf%"
"Cuba",2014,-0.0352123611919486,-0.424943415281579,0.448664027508833,"-3.5%","-42.5%","44.9%"
"Curacao",2014,-0.20607899590543,-0.834446084421211,0.876265224348471,"-20.6%","-83.4%","87.6%"
"Cyprus",2014,-0.224869460370253,-1,Inf,"-22.5%","-100%","Inf%"
"Czech Republic",2014,0.471895725480819,-1,Inf,"47.2%","-100%","Inf%"
"Egypt",2014,0.38648054903816,5.85976091128343,Inf,"38.6%","586%","Inf%"
"Estonia",2014,0.0263981078525022,-1,Inf,"2.6%","-100%","Inf%"
"France",2014,-0.318102847030356,-1,Inf,"-31.8%","-100%","Inf%"
"Georgia",2014,-0.0421913188339244,-1,Inf,"-4.2%","-100%","Inf%"
"Germany",2014,-0.362119728606304,-1,0.820852052113057,"-36.2%","-100%","82.1%"
"Greece",2014,-0.369080435836765,-1,1.48271686480821,"-36.9%","-100%","148.3%"
"Guatemala",2014,0.0304121093708116,-1,Inf,"3%","-100%","Inf%"
"Honduras",2014,-0.434906015334712,-1,Inf,"-43.5%","-100%","Inf%"
"India",2014,0.0450914848383666,-0.130892477247748,0.238333808619571,"4.5%","-13.1%","23.8%"
"Indonesia",2014,-0.128471438219604,-0.657889156262403,0.599637947951999,"-12.8%","-65.8%","60%"
"Iran",2014,0.0805975150589535,-0.207751129428383,0.420625137540859,"8.1%","-20.8%","42.1%"
"Iraq",2014,0.22679264455786,-0.42898611046336,1.21130358382502,"22.7%","-42.9%","121.1%"
"Israel",2014,0.247383511724311,-1,Inf,"24.7%","-100%","Inf%"
"Italy",2014,-0.167882361537573,-1,Inf,"-16.8%","-100%","Inf%"
"Jamaica",2014,-0.281622802253403,-1,1.11428237020486,"-28.2%","-100%","111.4%"
"Jordan",2014,0.185104935261547,-1,Inf,"18.5%","-100%","Inf%"
"Kazakhstan",2014,-0.0341384123777007,-0.49078849284705,0.563714776034589,"-3.4%","-49.1%","56.4%"
"Kuwait",2014,-0.00816921102191881,-0.279686185918693,0.312110750257894,"-0.8%","-28%","31.2%"
"Lebanon",2014,5.01353805252463,-1,Inf,"501.4%","-100%","Inf%"
"Macedonia (FYROM)",2014,0.0279299730993019,-1,Inf,"2.8%","-100%","Inf%"
"Mali",2014,0.063058602812907,-1,Inf,"6.3%","-100%","Inf%"
"Mexico",2014,-0.169868192119859,-0.33161396261198,0.00639164447367002,"-17%","-33.2%","0.6%"
"Morocco",2014,0.0443224999285512,-0.719804553626786,1.32391147083093,"4.4%","-72%","132.4%"
"Namibia",2014,-0.344443815876305,-1,1.38830193902319,"-34.4%","-100%","138.8%"
"Oman",2014,0.89592282684383,-1,Inf,"89.6%","-100%","Inf%"
"Pakistan",2014,0.0661691130148734,-0.606222952005483,1.10097791465605,"6.6%","-60.6%","110.1%"
"Peru",2014,3.98111880057973,-11.7735354662891,Inf,"398.1%","-1177.4%","Inf%"
"Poland",2014,0.0149813350041041,-0.745175637925112,1.320840520335,"1.5%","-74.5%","132.1%"
"Portugal",2014,0.0317088985808693,-1,Inf,"3.2%","-100%","Inf%"
"Puerto Rico",2014,0.10496083595088,-1,Inf,"10.5%","-100%","Inf%"
"Qatar",2014,0.156430232540335,-0.451125404075749,1.02997569460586,"15.6%","-45.1%","103%"
"Romania",2014,-0.249530929394363,-0.929819024360969,0.767784641188246,"-25%","-93%","76.8%"
"Russia",2014,-0.00915626745185705,-0.175116948886151,0.1718569220199,"-0.9%","-17.5%","17.2%"
"Saudi Arabia",2014,0.0467148133269055,-0.176962735832736,0.3005133001012,"4.7%","-17.7%","30.1%"
"Serbia",2014,0.0831297227897627,-0.336734413099403,0.608713054948276,"8.3%","-33.7%","60.9%"
"Singapore",2014,-0.2045393110547,-0.58840856041123,0.273146098984243,"-20.5%","-58.8%","27.3%"
"Slovakia",2014,-0.403402879350014,-1,Inf,"-40.3%","-100%","Inf%"
"South Africa",2014,-0.0803697359154344,-0.242761622022713,0.0967768537587546,"-8%","-24.3%","9.7%"
"South Korea",2014,0.109927035771214,-0.724054808008188,1.59579139231155,"11%","-72.4%","159.6%"
"Spain",2014,-0.229032515325507,-1,1.12050032683937,"-22.9%","-100%","112.1%"
"Syria",2014,2.16623755702874,-1,Inf,"216.6%","-100%","Inf%"
"Taiwan",2014,-0.184637705972357,-1,Inf,"-18.5%","-100%","Inf%"
"Thailand",2014,-0.288277176414723,-1,Inf,"-28.8%","-100%","Inf%"
"Trinidad",2014,-0.314308532111371,-1,Inf,"-31.4%","-100%","Inf%"
"Turkey",2014,0.0324867801632511,-0.353265469716677,0.513814086998568,"3.2%","-35.3%","51.4%"
"Turkmenistan",2014,0.0535791636026437,-0.780060942056275,1.62164721046414,"5.4%","-78%","162.2%"
"UK",2014,0.632822607335101,-53.3346842284178,Inf,"63.3%","-5333.5%","Inf%"
"USA",2014,0.00188638913650463,-0.395290214028173,0.497076648077396,"0.2%","-39.5%","49.7%"
"Ukraine",2014,-0.0392822809361114,-0.316448357580334,0.281086614550561,"-3.9%","-31.6%","28.1%"
"United Arab Emirates",2014,0.20489754298366,-0.331335953733723,0.961569101111751,"20.5%","-33.1%","96.2%"
"Uzbekistan",2014,0.00574633820746873,-0.335516187443452,0.422649602521228,"0.6%","-33.6%","42.3%"
"Venezuela",2014,-0.0647556366566111,-0.443087473293951,0.406095101727065,"-6.5%","-44.3%","40.6%"
"Zambia",2014,0.0140958334725201,-0.898147001578274,1.64292487579281,"1.4%","-89.8%","164.3%"
"Zimbabwe",2014,-0.0344192472715026,-1,Inf,"-3.4%","-100%","Inf%"
"Albania",2015,-0.4447476358409,-1,Inf,"-44.5%","-100%","Inf%"
"Armenia",2015,0.474656629975412,-1,Inf,"47.5%","-100%","Inf%"
"Aruba",2015,0.317643197364644,-0.841204529573906,2.91211215835182,"31.8%","-84.1%","291.2%"
"Australia",2015,0.0717540681288709,-0.31109549110545,0.546835319391789,"7.2%","-31.1%","54.7%"
"Bangladesh",2015,-0.503255189491421,-1,Inf,"-50.3%","-100%","Inf%"
"Belarus",2015,-0.156773376963268,-1,Inf,"-15.7%","-100%","Inf%"
"Bosnia and Herzegovina",2015,0.0849783074822636,-0.462591398412815,0.84458611889312,"8.5%","-46.3%","84.5%"
"Botswana",2015,2.70654484741862,25.8475807654402,Inf,"270.7%","2584.8%","Inf%"
"Brazil",2015,-0.203689341339876,-1,1.78369776670157,"-20.4%","-100%","178.4%"
"Bulgaria",2015,-0.0973978589215816,-0.600558574843828,0.574979922942071,"-9.7%","-60.1%","57.5%"
"Canada",2015,0.328054567800009,-0.392418535281119,1.43941989218352,"32.8%","-39.2%","143.9%"
"Chile",2015,-0.261088898221823,-0.947456319733342,0.791745117179602,"-26.1%","-94.7%","79.2%"
"China",2015,-0.321278139675586,-0.40528735767876,-0.233612711250617,"-32.1%","-40.5%","-23.4%"
"Colombia",2015,0.851679155416921,-1,Inf,"85.2%","-100%","Inf%"
"Croatia",2015,-0.134397169617199,-1,Inf,"-13.4%","-100%","Inf%"
"Cuba",2015,0.053484766596708,-0.361702262740196,0.587600414646643,"5.3%","-36.2%","58.8%"
"Curacao",2015,-0.15270905977569,-0.901290051753057,1.13309477125379,"-15.3%","-90.1%","113.3%"
"Cyprus",2015,0.747445435888332,-1,Inf,"74.7%","-100%","Inf%"
"Czech Republic",2015,0.299497935222994,-1,Inf,"29.9%","-100%","Inf%"
"Egypt",2015,-0.289478612919997,-1,1.36845434517858,"-28.9%","-100%","136.8%"
"Estonia",2015,1.64043460399637,-1,Inf,"164%","-100%","Inf%"
"France",2015,0.32935452008488,-1,Inf,"32.9%","-100%","Inf%"
"Georgia",2015,-0.107755804930752,-1,Inf,"-10.8%","-100%","Inf%"
"Germany",2015,-0.313479018067015,-1,Inf,"-31.3%","-100%","Inf%"
"Greece",2015,1.29130452014066,-20.5945633599056,Inf,"129.1%","-2059.5%","Inf%"
"Guatemala",2015,-0.139991224986724,-1,Inf,"-14%","-100%","Inf%"
"Honduras",2015,0.325225741385651,-1,Inf,"32.5%","-100%","Inf%"
"India",2015,0.0324464236208222,-0.13889083588433,0.219584214027279,"3.2%","-13.9%","22%"
"Indonesia",2015,0.0277374245475084,-0.581888115836459,0.971089377451374,"2.8%","-58.2%","97.1%"
"Iran",2015,-0.173783528678625,-0.409589241417376,0.0934098802423191,"-17.4%","-41%","9.3%"
"Iraq",2015,-0.193889956881789,-0.64670473272685,0.393445217283164,"-19.4%","-64.7%","39.3%"
"Israel",2015,-0.194873153162829,-1,Inf,"-19.5%","-100%","Inf%"
"Italy",2015,0.243204913244097,-1,Inf,"24.3%","-100%","Inf%"
"Jamaica",2015,-0.0880232565387039,-1,Inf,"-8.8%","-100%","Inf%"
"Jordan",2015,-0.047849639235495,-1,Inf,"-4.8%","-100%","Inf%"
"Kazakhstan",2015,0.0517116324310107,-0.461502020135731,0.732434704725623,"5.2%","-46.2%","73.2%"
"Kuwait",2015,0.185516948612812,-0.104999176531598,0.524955751290829,"18.6%","-10.5%","52.5%"
"Lebanon",2015,-0.224852283495803,-1,Inf,"-22.5%","-100%","Inf%"
"Macedonia (FYROM)",2015,-0.0383424211618711,-1,Inf,"-3.8%","-100%","Inf%"
"Mali",2015,0.160405912662908,-1,Inf,"16%","-100%","Inf%"
"Mexico",2015,0.0481312740994144,-0.169579461302048,0.292000829911921,"4.8%","-17%","29.2%"
"Morocco",2015,-0.0258865024617706,-0.721894460434879,1.12721180849499,"-2.6%","-72.2%","112.7%"
"Namibia",2015,1.17037306483875,23.0454244391241,Inf,"117%","2304.5%","Inf%"
"Oman",2015,-0.0123652959551858,-1,Inf,"-1.2%","-100%","Inf%"
"Pakistan",2015,-0.227960708792256,-0.814320511651678,0.591036675932445,"-22.8%","-81.4%","59.1%"
"Peru",2015,0.461666165680478,-0.26754494866341,1.53980548538592,"46.2%","-26.8%","154%"
"Poland",2015,-0.224349741613183,-0.914003092298409,0.850891082823704,"-22.4%","-91.4%","85.1%"
"Portugal",2015,1.37825506008991,-1,Inf,"137.8%","-100%","Inf%"
"Puerto Rico",2015,0.113394278046103,-1,Inf,"11.3%","-100%","Inf%"
"Qatar",2015,-0.127066040758086,-0.590662318434796,0.49177365821496,"-12.7%","-59.1%","49.2%"
"Romania",2015,0.972558408129738,-0.676008267271292,5.17762888330831,"97.3%","-67.6%","517.8%"
"Russia",2015,-0.0110665883989476,-0.183286199944046,0.177075215765642,"-1.1%","-18.3%","17.7%"
"Saudi Arabia",2015,0.0584535448756505,-0.153650117061399,0.296143800032533,"5.8%","-15.4%","29.6%"
"Serbia",2015,-0.301579496137646,-0.638249432868518,0.102470093123764,"-30.2%","-63.8%","10.2%"
"Singapore",2015,-0.059401462896104,-0.540369756374831,0.601433073523127,"-5.9%","-54%","60.1%"
"Slovakia",2015,-0.119950346145359,-1,Inf,"-12%","-100%","Inf%"
"South Africa",2015,0.176262862205046,-0.0335871248761254,0.408194081579545,"17.6%","-3.4%","40.8%"
"South Korea",2015,-0.206697143028884,-0.857941294336098,0.818829859925956,"-20.7%","-85.8%","81.9%"
"Spain",2015,0.699352548639368,6.21565336302614,Inf,"69.9%","621.6%","Inf%"
"Syria",2015,-0.439657203629384,-1,Inf,"-44%","-100%","Inf%"
"Taiwan",2015,-0.181812369382152,-1,Inf,"-18.2%","-100%","Inf%"
"Thailand",2015,0.340542234476815,-1,Inf,"34.1%","-100%","Inf%"
"Trinidad",2015,0.405707350179931,-1,Inf,"40.6%","-100%","Inf%"
"Turkey",2015,-0.136556715931878,-0.491281175547872,0.293012655784213,"-13.7%","-49.1%","29.3%"
"Turkmenistan",2015,0.00657614260454631,-0.784139252740487,1.34821583296271,"0.7%","-78.4%","134.8%"
"UK",2015,-0.0575002341308005,-1,2.11233633938312,"-5.8%","-100%","211.2%"
"USA",2015,-0.251910847472369,-0.611177789309023,0.185937698550809,"-25.2%","-61.1%","18.6%"
"Ukraine",2015,-0.185586155142561,-0.45465716594467,0.1275522839669,"-18.6%","-45.5%","12.8%"
"United Arab Emirates",2015,-0.00583227217203952,-0.41270932433182,0.499609005512537,"-0.6%","-41.3%","50%"
"Uzbekistan",2015,0.114267662632125,-0.240169535563409,0.545855139538325,"11.4%","-24%","54.6%"
"Venezuela",2015,0.0792639788766707,-0.361271851882658,0.641252176565584,"7.9%","-36.1%","64.1%"
"Zambia",2015,-0.73816339955605,-1,0.11948493914047,"-73.8%","-100%","11.9%"
"Zimbabwe",2015,0.373296383256845,-1,Inf,"37.3%","-100%","Inf%"
"Albania",2016,1.36447821653287,-1,Inf,"136.4%","-100%","Inf%"
"Armenia",2016,0.262653706744328,-1,Inf,"26.3%","-100%","Inf%"
"Aruba",2016,-0.417757503160643,-1,0.622718277711123,"-41.8%","-100%","62.3%"
"Australia",2016,-0.197943608696467,-0.526159790271882,0.191657539493833,"-19.8%","-52.6%","19.2%"
"Bangladesh",2016,1.28657156408679,-1,Inf,"128.7%","-100%","Inf%"
"Belarus",2016,-0.076727267602632,-1,Inf,"-7.7%","-100%","Inf%"
"Bosnia and Herzegovina",2016,0.0863744517546499,-0.437445693268291,0.794762261980115,"8.6%","-43.7%","79.5%"
"Botswana",2016,-0.441097228925406,-0.753493965155738,-0.0581593676732584,"-44.1%","-75.3%","-5.8%"
"Brazil",2016,0.149897395596774,21.0143732514817,Inf,"15%","2101.4%","Inf%"
"Bulgaria",2016,-0.564183212028486,-1,-0.00465032807755938,"-56.4%","-100%","-0.5%"
"Canada",2016,-0.263411561866148,-0.697968353030631,0.290543495769058,"-26.3%","-69.8%","29.1%"
"Chile",2016,-0.0255352999398115,-0.964890948347743,2.31181007794401,"-2.6%","-96.5%","231.2%"
"China",2016,-0.215105197935124,-0.341140758107067,-0.0804526215003931,"-21.5%","-34.1%","-8%"
"Colombia",2016,-0.0180965343096019,-1,Inf,"-1.8%","-100%","Inf%"
"Croatia",2016,0.547500881829868,-1,Inf,"54.8%","-100%","Inf%"
"Cuba",2016,0.0450313354395122,-0.357310573728802,0.54351436773863,"4.5%","-35.7%","54.4%"
"Curacao",2016,-0.040828592374738,-0.94314840270974,1.88036897237387,"-4.1%","-94.3%","188%"
"Cyprus",2016,-0.174785473619592,-1,Inf,"-17.5%","-100%","Inf%"
"Czech Republic",2016,0.175595694768541,-1,Inf,"17.6%","-100%","Inf%"
"Egypt",2016,0.00545942873017036,-1,Inf,"0.5%","-100%","Inf%"
"Estonia",2016,-0.586358679775667,-1,Inf,"-58.6%","-100%","Inf%"
"France",2016,-0.00972281836724775,-1,Inf,"-1%","-100%","Inf%"
"Georgia",2016,0.162485688215965,-1,Inf,"16.2%","-100%","Inf%"
"Germany",2016,-0.306742931073731,-1,Inf,"-30.7%","-100%","Inf%"
"Greece",2016,-0.117214676337483,-0.86883202607555,1.19313160593634,"-11.7%","-86.9%","119.3%"
"Guatemala",2016,-0.0448195433769806,-1,Inf,"-4.5%","-100%","Inf%"
"Honduras",2016,0.226182036116095,-1,Inf,"22.6%","-100%","Inf%"
"India",2016,0.201064595136685,0.0160684065933032,0.404614481706268,"20.1%","1.6%","40.5%"
"Indonesia",2016,0.21790693782818,-0.413088676965631,1.13311566648439,"21.8%","-41.3%","113.3%"
"Iran",2016,0.393147113884837,0.0208954967608941,0.845392758552231,"39.3%","2.1%","84.5%"
"Iraq",2016,0.251135545090937,-0.434839518527063,1.28604112661625,"25.1%","-43.5%","128.6%"
"Israel",2016,0.439737513526079,-1,Inf,"44%","-100%","Inf%"
"Italy",2016,0.246108557061261,-1,Inf,"24.6%","-100%","Inf%"
"Jamaica",2016,0.43290595790104,21.2284933725144,Inf,"43.3%","2122.8%","Inf%"
"Jordan",2016,-0.034865297988372,-1,Inf,"-3.5%","-100%","Inf%"
"Kazakhstan",2016,-0.151467367385781,-0.602380520811585,0.444282022446044,"-15.1%","-60.2%","44.4%"
"Kuwait",2016,-0.268072384537888,-0.47271897961076,-0.0412082147408628,"-26.8%","-47.3%","-4.1%"
"Lebanon",2016,0.281329127363072,-1,Inf,"28.1%","-100%","Inf%"
"Macedonia (FYROM)",2016,-0.0571952719382932,-1,Inf,"-5.7%","-100%","Inf%"
"Mali",2016,-0.414807075060316,-1,Inf,"-41.5%","-100%","Inf%"
"Mexico",2016,0.26034001273066,0.0273886088770294,0.524161890823283,"26%","2.7%","52.4%"
"Morocco",2016,0.0155322181573669,-0.723269074851312,1.19316670196548,"1.6%","-72.3%","119.3%"
"Namibia",2016,-0.562494569835961,-1,0.333759815053328,"-56.2%","-100%","33.4%"
"Oman",2016,-0.666720326269535,-1,Inf,"-66.7%","-100%","Inf%"
"Pakistan",2016,0.288443146572166,-0.645816418200145,2.09677036442597,"28.8%","-64.6%","209.7%"
"Peru",2016,-0.390317683626634,-0.761526629896033,0.0614409086010039,"-39%","-76.2%","6.1%"
"Poland",2016,-0.443545081428509,-1,0.949762017473702,"-44.4%","-100%","95%"
"Portugal",2016,0.904853557692668,-1,Inf,"90.5%","-100%","Inf%"
"Puerto Rico",2016,0.0211752872698461,-1,Inf,"2.1%","-100%","Inf%"
"Qatar",2016,-0.265883487978669,-0.777767122084469,0.408593105162061,"-26.6%","-77.8%","40.9%"
"Romania",2016,-0.581085770537682,-1,-0.0624584380065706,"-58.1%","-100%","-6.2%"
"Russia",2016,0.00922673718620759,-0.165139721073749,0.201553621411488,"0.9%","-16.5%","20.2%"
"Saudi Arabia",2016,0.335850103990324,0.0983470376380382,0.602516395351421,"33.6%","9.8%","60.3%"
"Serbia",2016,0.0643455563356652,-0.490394151948121,0.837185711110411,"6.4%","-49%","83.7%"
"Singapore",2016,0.0864226434267321,-0.451280933538677,0.822397444322606,"8.6%","-45.1%","82.2%"
"Slovakia",2016,0.521844057769763,-1,Inf,"52.2%","-100%","Inf%"
"South Africa",2016,-0.142933667697771,-0.293594595331328,0.0224501798035259,"-14.3%","-29.4%","2.2%"
"South Korea",2016,0.118347633415576,-0.805546695251365,1.96071803720708,"11.8%","-80.6%","196.1%"
"Spain",2016,-0.476584183828127,-1,0.386537494780438,"-47.7%","-100%","38.7%"
"Syria",2016,0.207560795408996,-1,Inf,"20.8%","-100%","Inf%"
"Taiwan",2016,1.17385755925847,-1,Inf,"117.4%","-100%","Inf%"
"Thailand",2016,-0.0689881685685035,-1,Inf,"-6.9%","-100%","Inf%"
"Trinidad",2016,-0.240879061806031,-1,Inf,"-24.1%","-100%","Inf%"
"Turkey",2016,0.0134871090400681,-0.425092550761767,0.581505325180995,"1.3%","-42.5%","58.2%"
"Turkmenistan",2016,-0.0694327734102075,-0.894247860255002,1.33795547763225,"-6.9%","-89.4%","133.8%"
