"COUNTRY","year_offsetted","diff_yoy","diff_yoy_lwr","diff_yoy_upr","diff_yoy_str","diff_yoy_lwr_str","diff_yoy_upr_str"
"Belarus",2013,0.207654289181699,-1,Inf,"20.8%","-100%","Inf%"
"Bosnia and Herzegovina",2013,-0.0849693653844998,-0.705755824522345,0.846010352196197,"-8.5%","-70.6%","84.6%"
"Botswana",2013,-0.0180660675805785,-0.72679977883304,1.1260233201229,"-1.8%","-72.7%","112.6%"
"Brazil",2013,-0.150572790101336,-1,Inf,"-15.1%","-100%","Inf%"
"Bulgaria",2013,-0.0859901908455708,-0.632262685784124,0.686902145450061,"-8.6%","-63.2%","68.7%"
"Canada",2013,0.169832103522466,4.79487728384748,Inf,"17%","479.5%","Inf%"
"Chile",2013,-0.240355360271002,-1,1.21824685247917,"-24%","-100%","121.8%"
"China",2013,-0.113169488740651,-0.212111459697893,-0.00888355930686213,"-11.3%","-21.2%","-0.9%"
"Colombia",2013,1.99097763576261,-1,Inf,"199.1%","-100%","Inf%"
"Croatia",2013,-0.395885015374929,-1,Inf,"-39.6%","-100%","Inf%"
"Cuba",2013,-0.0207730854608631,-0.711680517919925,1.08071754448369,"-2.1%","-71.2%","108.1%"
"Curacao",2013,0.114451617167185,-1,Inf,"11.4%","-100%","Inf%"
"Cyprus",2013,-1,-1,Inf,"-100%","-100%","Inf%"
"Czech Republic",2013,0.466968450318697,-1,Inf,"46.7%","-100%","Inf%"
"Egypt",2013,0.0236995543242979,-1,Inf,"2.4%","-100%","Inf%"
"Estonia",2013,-0.151798636623905,-1,Inf,"-15.2%","-100%","Inf%"
"France",2013,0.0744233527660165,-1,Inf,"7.4%","-100%","Inf%"
"Georgia",2013,-1,-1,Inf,"-100%","-100%","Inf%"
"Germany",2013,0.318918351505879,-1,Inf,"31.9%","-100%","Inf%"
"Greece",2013,-0.0690468879044032,-1,Inf,"-6.9%","-100%","Inf%"
"Guatemala",2013,-0.154050086669253,-1,Inf,"-15.4%","-100%","Inf%"
"Honduras",2013,0.277052521168854,-1,Inf,"27.7%","-100%","Inf%"
"India",2013,0.0284619635239114,-0.233055701982941,0.33039511691051,"2.8%","-23.3%","33%"
"Indonesia",2013,-0.0400916810350798,-0.831190239975294,1.38317744969424,"-4%","-83.1%","138.3%"
"Iran",2013,-0.081243835838525,-0.36410271765576,0.249991386096726,"-8.1%","-36.4%","25%"
"Iraq",2013,-0.0484609879000882,-0.726945474054835,1.02228115549325,"-4.8%","-72.7%","102.2%"
"Israel",2013,-0.510345852694032,-1,Inf,"-51%","-100%","Inf%"
"Italy",2013,-0.404049569584161,-1,Inf,"-40.4%","-100%","Inf%"
"Jamaica",2013,0.0236958405388552,-1,Inf,"2.4%","-100%","Inf%"
"Jordan",2013,-0.101747964480461,-1,Inf,"-10.2%","-100%","Inf%"
"Kazakhstan",2013,-0.311285112571214,-0.824862844205131,0.384923055491227,"-31.1%","-82.5%","38.5%"
"Kuwait",2013,0.203162717051426,-0.242314674521248,0.777867097806035,"20.3%","-24.2%","77.8%"
"Lebanon",2013,-1,-1,Inf,"-100%","-100%","Inf%"
"Macedonia (FYROM)",2013,-0.382132219709477,-1,Inf,"-38.2%","-100%","Inf%"
"Mali",2013,-0.251441398294462,-1,Inf,"-25.1%","-100%","Inf%"
"Mexico",2013,-0.0312949380653642,-0.325990416644416,0.315857454618717,"-3.1%","-32.6%","31.6%"
"Morocco",2013,0.00994249349950915,-1,Inf,"1%","-100%","Inf%"
"Namibia",2013,0.20023317726517,-1,Inf,"20%","-100%","Inf%"
"Oman",2013,-0.317662528714217,-1,Inf,"-31.8%","-100%","Inf%"
"Pakistan",2013,0.169248201057297,-0.889375849796746,2.67596686752812,"16.9%","-88.9%","267.6%"
"Peru",2013,0.0300188307429519,-0.667113342036068,1.14292688884792,"3%","-66.7%","114.3%"
"Poland",2013,-0.0616927888125983,-1,Inf,"-6.2%","-100%","Inf%"
"Portugal",2013,-0.101555076169685,-1,Inf,"-10.2%","-100%","Inf%"
"Puerto Rico",2013,0.10526640728922,-1,Inf,"10.5%","-100%","Inf%"
"Qatar",2013,0.0178267539981041,-0.749060814299653,1.3317624538789,"1.8%","-74.9%","133.2%"
"Romania",2013,-0.345523706490224,-0.854206841129117,0.347475400361844,"-34.6%","-85.4%","34.7%"
"Russia",2013,0.0161866900894916,-0.215471634429012,0.27890096661693,"1.6%","-21.5%","27.9%"
"Saudi Arabia",2013,0.00262699993169591,-0.282366483222397,0.336607184704397,"0.3%","-28.2%","33.7%"
"Serbia",2013,0.0498701905407788,-0.542979324478407,0.908588891257011,"5%","-54.3%","90.9%"
"Singapore",2013,-0.0137877381730931,-0.622305216265915,0.893363041747793,"-1.4%","-62.2%","89.3%"
"Slovakia",2013,-1,-1,Inf,"-100%","-100%","Inf%"
"South Africa",2013,-0.0330771012249906,-0.252464964628368,0.214552443264789,"-3.3%","-25.2%","21.5%"
"South Korea",2013,0.442796264340094,15.0244513004384,Inf,"44.3%","1502.4%","Inf%"
"Spain",2013,0.226302216534034,5.60038089379572,Inf,"22.6%","560%","Inf%"
"Syria",2013,-0.485281992392241,-1,Inf,"-48.5%","-100%","Inf%"
"Taiwan",2013,0.236204784561,-1,Inf,"23.6%","-100%","Inf%"
"Thailand",2013,-0.356270982566802,-1,Inf,"-35.6%","-100%","Inf%"
"Trinidad",2013,0.0374175125888485,-1,Inf,"3.7%","-100%","Inf%"
"Turkey",2013,-0.0747857631262834,-0.590762905423317,0.634518727594114,"-7.5%","-59.1%","63.5%"
"Turkmenistan",2013,0.28468036027672,-1,Inf,"28.5%","-100%","Inf%"
"UK",2013,-0.906998991109228,-1,Inf,"-90.7%","-100%","Inf%"
"USA",2013,-0.0517755581323417,-0.606162314503,0.731849952911949,"-5.2%","-60.6%","73.2%"
"Ukraine",2013,0.0713179118234495,-0.4293174676887,0.746891345184192,"7.1%","-42.9%","74.7%"
"United Arab Emirates",2013,0.0456434353066,-0.570114575952324,0.958358237458871,"4.6%","-57%","95.8%"
"Uzbekistan",2013,0.0708082544328701,-0.383007695874102,0.662116357123633,"7.1%","-38.3%","66.2%"
"Venezuela",2013,-0.0513870997355904,-0.736999758746421,1.03978696080532,"-5.1%","-73.7%","104%"
"Zambia",2013,0.335431841338176,-1,Inf,"33.5%","-100%","Inf%"
"Zimbabwe",2013,0.642514095517787,-1,Inf,"64.3%","-100%","Inf%"
"Albania",2014,Inf,-1,Inf,"Inf%","-100%","Inf%"
"Armenia",2014,-0.325074419972242,-1,Inf,"-32.5%","-100%","Inf%"
"Aruba",2014,0.0105150650155368,-1,Inf,"1.1%","-100%","Inf%"
"Australia",2014,-0.021985324459408,-0.665008414007334,0.957343527056383,"-2.2%","-66.5%","95.7%"
"Bangladesh",2014,0.441555464671352,-1,Inf,"44.2%","-100%","Inf%"
"Belarus",2014,-1,-1,Inf,"-100%","-100%","Inf%"
"Bosnia and Herzegovina",2014,-0.0853927488551183,-0.755473861426821,0.965173954193032,"-8.5%","-75.5%","96.5%"
"Botswana",2014,-0.23882046955288,-0.885748197595655,0.766644971912351,"-23.9%","-88.6%","76.7%"
"Brazil",2014,0.151293930894338,-1,Inf,"15.1%","-100%","Inf%"
"Bulgaria",2014,0.0591214322993892,-0.571787267449578,0.999874981588126,"5.9%","-57.2%","100%"
"Canada",2014,-0.0714301838038865,-0.999262242989407,2.29993603345343,"-7.1%","-99.9%","230%"
"Chile",2014,0.0792061609994434,3.59377124164982,Inf,"7.9%","359.4%","Inf%"
"China",2014,-0.0412115517857627,-0.154684889677073,0.0793369097164882,"-4.1%","-15.5%","7.9%"
"Colombia",2014,-0.321083530930129,-1,Inf,"-32.1%","-100%","Inf%"
"Croatia",2014,-1,-1,Inf,"-100%","-100%","Inf%"
"Cuba",2014,-0.104551888197639,-0.779384869348244,0.96297950115609,"-10.5%","-77.9%","96.3%"
"Curacao",2014,0.024537107737943,-1,Inf,"2.5%","-100%","Inf%"
"Cyprus",2014,NA,-1,Inf,"NaN%","-100%","Inf%"
"Czech Republic",2014,-0.515616956737178,-1,Inf,"-51.6%","-100%","Inf%"
"Egypt",2014,0.308822122326538,-1,Inf,"30.9%","-100%","Inf%"
"Estonia",2014,-0.723909847559736,-1,Inf,"-72.4%","-100%","Inf%"
"France",2014,-0.486344901162473,-1,Inf,"-48.6%","-100%","Inf%"
"Georgia",2014,Inf,-1,Inf,"Inf%","-100%","Inf%"
"Germany",2014,-0.37004747800258,-1,Inf,"-37%","-100%","Inf%"
"Greece",2014,0.0849746015776391,-1,Inf,"8.5%","-100%","Inf%"
"Guatemala",2014,-0.478466483820556,-1,Inf,"-47.8%","-100%","Inf%"
"Honduras",2014,-0.34995972606035,-1,Inf,"-35%","-100%","Inf%"
"India",2014,0.0315032601901224,-0.223882434350211,0.325223154756782,"3.2%","-22.4%","32.5%"
"Indonesia",2014,-0.0127937101957184,-0.838561635057294,1.52547073886125,"-1.3%","-83.9%","152.5%"
"Iran",2014,0.0561764304743173,-0.269405868979672,0.446984280259823,"5.6%","-26.9%","44.7%"
"Iraq",2014,0.127399666695527,-0.644058294473612,1.4229111415325,"12.7%","-64.4%","142.3%"
"Israel",2014,0.690868129224399,-1,Inf,"69.1%","-100%","Inf%"
"Italy",2014,-1,-1,Inf,"-100%","-100%","Inf%"
"Jamaica",2014,-0.164195690717965,-1,Inf,"-16.4%","-100%","Inf%"
"Jordan",2014,0.428019923964339,-1,Inf,"42.8%","-100%","Inf%"
"Kazakhstan",2014,0.34932536760641,-0.61997999048055,2.20031974479497,"34.9%","-62%","220%"
"Kuwait",2014,0.00367915993106882,-0.339665254906834,0.420132862320805,"0.4%","-34%","42%"
"Lebanon",2014,Inf,-1,Inf,"Inf%","-100%","Inf%"
"Macedonia (FYROM)",2014,-0.181933203928976,-1,Inf,"-18.2%","-100%","Inf%"
"Mali",2014,0.428173117307289,-1,Inf,"42.8%","-100%","Inf%"
"Mexico",2014,-0.0446851235121286,-0.346831551816912,0.312860976726629,"-4.5%","-34.7%","31.3%"
"Morocco",2014,0.213144334487006,5.57141952096273,Inf,"21.3%","557.1%","Inf%"
"Namibia",2014,-0.300744501739313,-1,Inf,"-30.1%","-100%","Inf%"
"Oman",2014,0.414076870389632,-1,Inf,"41.4%","-100%","Inf%"
"Pakistan",2014,0.0730804515952714,-0.811289266904258,1.7883943194048,"7.3%","-81.1%","178.8%"
"Peru",2014,0.390523331257572,-0.421366125321342,1.71712290502992,"39.1%","-42.1%","171.7%"
"Poland",2014,0.285935967296609,-1,Inf,"28.6%","-100%","Inf%"
"Portugal",2014,0.574042770221763,-1,Inf,"57.4%","-100%","Inf%"
"Puerto Rico",2014,0.238259750638917,-1,Inf,"23.8%","-100%","Inf%"
"Qatar",2014,0.0074397859255011,-0.744253473952987,1.27586024209373,"0.7%","-74.4%","127.6%"
"Romania",2014,0.0133016441682408,-0.834335613784918,1.62208589433812,"1.3%","-83.4%","162.2%"
"Russia",2014,0.0493434885350521,-0.184560867448551,0.31449294378011,"4.9%","-18.5%","31.4%"
"Saudi Arabia",2014,0.0298368627637722,-0.258230143955546,0.367639637596156,"3%","-25.8%","36.8%"
"Serbia",2014,-0.0408204328357753,-0.585672420458854,0.722494535939356,"-4.1%","-58.6%","72.2%"
"Singapore",2014,-0.1563737818828,-0.726895958951074,0.664044087709199,"-15.6%","-72.7%","66.4%"
"Slovakia",2014,NA,-1,Inf,"NaN%","-100%","Inf%"
"South Africa",2014,-0.0335180425770186,-0.257673583148855,0.2199403110076,"-3.4%","-25.8%","22%"
"South Korea",2014,-0.251962376741616,-1,1.48590961025873,"-25.2%","-100%","148.6%"
"Spain",2014,-0.109698326856787,-1,2.05125061869385,"-11%","-100%","205.1%"
"Syria",2014,0.488638524449268,-1,Inf,"48.9%","-100%","Inf%"
"Taiwan",2014,-0.194199730401572,-1,Inf,"-19.4%","-100%","Inf%"
"Thailand",2014,-0.701978085555859,-1,Inf,"-70.2%","-100%","Inf%"
"Trinidad",2014,0.318786131084384,-1,Inf,"31.9%","-100%","Inf%"
"Turkey",2014,0.055356642259508,-0.530896086331033,0.899823595474594,"5.5%","-53.1%","90%"
"Turkmenistan",2014,-0.0823227172277329,-1,Inf,"-8.2%","-100%","Inf%"
"UK",2014,7.03251922611852,-1,Inf,"703.3%","-100%","Inf%"
"USA",2014,-0.0146448648062125,-0.60620696029005,0.8445912299405,"-1.5%","-60.6%","84.5%"
"Ukraine",2014,-0.138060077471775,-0.566067525705639,0.411064735151724,"-13.8%","-56.6%","41.1%"
"United Arab Emirates",2014,0.0588123245144927,-0.53605488734054,0.920541340698375,"5.9%","-53.6%","92.1%"
"Uzbekistan",2014,0.0688900540029593,-0.35896964775831,0.617012690947088,"6.9%","-35.9%","61.7%"
"Venezuela",2014,0.00788597142495706,-0.729895288180109,1.23368585511853,"0.8%","-73%","123.4%"
"Zambia",2014,-0.141511263156771,-1,Inf,"-14.2%","-100%","Inf%"
"Zimbabwe",2014,-0.0202230284602285,-1,Inf,"-2%","-100%","Inf%"
"Albania",2015,-1,-1,Inf,"-100%","-100%","Inf%"
"Armenia",2015,1.69278581288607,-1,Inf,"169.3%","-100%","Inf%"
"Aruba",2015,0.120344374500925,-1,Inf,"12%","-100%","Inf%"
"Australia",2015,0.0381443072084087,-0.635653878934867,1.08635356868016,"3.8%","-63.6%","108.6%"
"Bangladesh",2015,-0.639475116678447,-1,Inf,"-63.9%","-100%","Inf%"
"Belarus",2015,Inf,-1,Inf,"Inf%","-100%","Inf%"
"Bosnia and Herzegovina",2015,-0.00288573390297175,-0.756977147693863,1.27192980606352,"-0.3%","-75.7%","127.2%"
"Botswana",2015,0.387365038137444,-0.732658007270157,2.83927102518553,"38.7%","-73.3%","283.9%"
"Brazil",2015,-0.20145775424853,-1,Inf,"-20.1%","-100%","Inf%"
"Bulgaria",2015,-0.0365307803302595,-0.609850817336794,0.786924295025743,"-3.7%","-61%","78.7%"
"Canada",2015,0.061385646153201,-0.999261676246672,3.30526185859854,"6.1%","-99.9%","330.5%"
"Chile",2015,-0.30476189810977,-1,1.60680738985577,"-30.5%","-100%","160.7%"
"China",2015,-0.149666227367181,-0.260179934492072,-0.0325020219851623,"-15%","-26%","-3.3%"
"Colombia",2015,0.266227956766235,-1,Inf,"26.6%","-100%","Inf%"
"Croatia",2015,NA,-1,Inf,"NaN%","-100%","Inf%"
"Cuba",2015,0.148576425805085,-0.691782641909293,1.65183987197453,"14.9%","-69.2%","165.2%"
"Curacao",2015,-0.00611443956937652,-1,Inf,"-0.6%","-100%","Inf%"
"Cyprus",2015,Inf,-1,Inf,"Inf%","-100%","Inf%"
"Czech Republic",2015,0.535688264237798,-1,Inf,"53.6%","-100%","Inf%"
"Egypt",2015,-0.0496660861936844,-1,Inf,"-5%","-100%","Inf%"
"Estonia",2015,10.3486343543257,-1,Inf,"1034.9%","-100%","Inf%"
"France",2015,0.0641754641281382,-1,Inf,"6.4%","-100%","Inf%"
"Georgia",2015,0.514121598062739,-1,Inf,"51.4%","-100%","Inf%"
"Germany",2015,-0.388382088978581,-1,Inf,"-38.8%","-100%","Inf%"
"Greece",2015,0.216213144788679,4.34769032139287,Inf,"21.6%","434.8%","Inf%"
"Guatemala",2015,0.507935703415061,-1,Inf,"50.8%","-100%","Inf%"
"Honduras",2015,0.827537713496587,-1,Inf,"82.8%","-100%","Inf%"
"India",2015,0.0265978582665867,-0.221210874651892,0.310365299368248,"2.7%","-22.1%","31%"
"Indonesia",2015,-0.0439468732213546,-0.863600026199562,1.48377227212187,"-4.4%","-86.4%","148.4%"
"Iran",2015,-0.0640909219109068,-0.357016604218276,0.280467032098885,"-6.4%","-35.7%","28%"
"Iraq",2015,-0.11356187486136,-0.734089107928469,0.816494451646536,"-11.4%","-73.4%","81.6%"
"Israel",2015,0.131223907445541,-1,Inf,"13.1%","-100%","Inf%"
"Italy",2015,NA,-1,Inf,"NaN%","-100%","Inf%"
"Jamaica",2015,-0.166916156265675,-1,Inf,"-16.7%","-100%","Inf%"
"Jordan",2015,-0.00282873186801691,-1,Inf,"-0.3%","-100%","Inf%"
"Kazakhstan",2015,-0.0566146659764732,-0.671943213464274,0.855562030270298,"-5.7%","-67.2%","85.6%"
"Kuwait",2015,-0.00204950933728232,-0.343110699651554,0.412137689238395,"-0.2%","-34.3%","41.2%"
"Lebanon",2015,-0.779555694309451,-1,Inf,"-78%","-100%","Inf%"
"Macedonia (FYROM)",2015,-0.133740202632277,-1,Inf,"-13.4%","-100%","Inf%"
"Mali",2015,0.112726573698529,-1,Inf,"11.3%","-100%","Inf%"
"Mexico",2015,0.0146264587626252,-0.311181456389298,0.405305686420705,"1.5%","-31.1%","40.5%"
"Morocco",2015,-0.13831428638612,-1,2.02384889408563,"-13.8%","-100%","202.4%"
"Namibia",2015,0.674773097812094,-1,Inf,"67.5%","-100%","Inf%"
"Oman",2015,-0.178646750930962,-1,Inf,"-17.9%","-100%","Inf%"
"Pakistan",2015,-0.125078690833442,-0.879652772463077,1.19032940758455,"-12.5%","-88%","119%"
"Peru",2015,0.166848882956961,-0.390467972206621,0.939572373973354,"16.7%","-39%","94%"
"Poland",2015,-0.391705683941945,-1,Inf,"-39.2%","-100%","Inf%"
"Portugal",2015,-0.111783557946658,-1,Inf,"-11.2%","-100%","Inf%"
"Puerto Rico",2015,0.0901156371894314,-1,Inf,"9%","-100%","Inf%"
"Qatar",2015,0.0214780892633442,-0.732929234585754,1.29073060166929,"2.1%","-73.3%","129.1%"
"Romania",2015,0.241666954120222,-0.708492599808051,2.08637765307424,"24.2%","-70.8%","208.6%"
"Russia",2015,-0.0887758777179036,-0.300501003527404,0.148330149201576,"-8.9%","-30.1%","14.8%"
"Saudi Arabia",2015,0.00410000132795951,-0.273980132082215,0.328134592798977,"0.4%","-27.4%","32.8%"
"Serbia",2015,-0.0325996143613786,-0.600080590664227,0.777159612126825,"-3.3%","-60%","77.7%"
"Singapore",2015,0.0365826262130822,-0.683578987591321,1.21002334690737,"3.7%","-68.4%","121%"
"Slovakia",2015,Inf,-1,Inf,"Inf%","-100%","Inf%"
"South Africa",2015,0.114762337687796,-0.133742440776112,0.398954623039591,"11.5%","-13.4%","39.9%"
"South Korea",2015,-0.0865893991259314,-1,Inf,"-8.7%","-100%","Inf%"
"Spain",2015,-0.197823708669361,-1,Inf,"-19.8%","-100%","Inf%"
"Syria",2015,-0.194189794076208,-1,Inf,"-19.4%","-100%","Inf%"
"Taiwan",2015,-0.132615857987274,-1,Inf,"-13.3%","-100%","Inf%"
"Thailand",2015,2.48618099709354,-1,Inf,"248.6%","-100%","Inf%"
"Trinidad",2015,-0.0627759399182518,-1,Inf,"-6.3%","-100%","Inf%"
"Turkey",2015,-0.0401307397307474,-0.574379575263881,0.702814940685948,"-4%","-57.4%","70.3%"
"Turkmenistan",2015,0.105291864150874,-1,Inf,"10.5%","-100%","Inf%"
"UK",2015,0.484738423797487,-1,Inf,"48.5%","-100%","Inf%"
"USA",2015,-0.104166775047485,-0.679990086075878,0.724711144389654,"-10.4%","-68%","72.5%"
"Ukraine",2015,-0.101594185942222,-0.600307157999407,0.572443983662711,"-10.2%","-60%","57.2%"
"United Arab Emirates",2015,-0.0193846616848183,-0.569272226130161,0.749682658062738,"-1.9%","-56.9%","75%"
"Uzbekistan",2015,0.002811422303582,-0.388797608416463,0.493243954590748,"0.3%","-38.9%","49.3%"
"Venezuela",2015,0.0151789040101569,-0.722271490043957,1.23628116734424,"1.5%","-72.2%","123.6%"
"Zambia",2015,-0.375087254968806,-1,Inf,"-37.5%","-100%","Inf%"
"Zimbabwe",2015,0.155792299775472,-1,Inf,"15.6%","-100%","Inf%"
"Albania",2016,Inf,-1,Inf,"Inf%","-100%","Inf%"
"Armenia",2016,-0.0283606517502508,-1,Inf,"-2.8%","-100%","Inf%"
"Aruba",2016,-0.0665008277405457,-1,Inf,"-6.7%","-100%","Inf%"
"Australia",2016,-0.0917740111164366,-0.705361768471384,0.821209622937913,"-9.2%","-70.5%","82.1%"
"Bangladesh",2016,0.702427521602004,-1,Inf,"70.2%","-100%","Inf%"
"Belarus",2016,-0.393993408046577,-1,Inf,"-39.4%","-100%","Inf%"
"Bosnia and Herzegovina",2016,0.13260182603664,-0.680911923805439,1.54966060715418,"13.3%","-68.1%","155%"
"Botswana",2016,-0.165476296177852,-0.80370053919432,0.812870703464304,"-16.5%","-80.4%","81.3%"
"Brazil",2016,0.142895897954515,-1,Inf,"14.3%","-100%","Inf%"
"Bulgaria",2016,-0.0917369945399645,-0.667780991671838,0.73853502914164,"-9.2%","-66.8%","73.9%"
"Canada",2016,0.00919103984192016,-0.98822172915441,2.68700636688098,"0.9%","-98.8%","268.7%"
"Chile",2016,-0.207173979419498,-1,Inf,"-20.7%","-100%","Inf%"
"China",2016,-0.0859224137866529,-0.217799103630714,0.055543327421552,"-8.6%","-21.8%","5.6%"
"Colombia",2016,-0.167552316742412,-1,Inf,"-16.8%","-100%","Inf%"
"Croatia",2016,NA,-1,Inf,"NaN%","-100%","Inf%"
"Cuba",2016,0.00411037842190276,-0.692996799418967,1.11516458629237,"0.4%","-69.3%","111.5%"
"Curacao",2016,0.155399448489914,-1,Inf,"15.5%","-100%","Inf%"
"Cyprus",2016,-0.765082518413409,-1,Inf,"-76.5%","-100%","Inf%"
"Czech Republic",2016,0.311896369456512,-1,Inf,"31.2%","-100%","Inf%"
"Egypt",2016,-0.103929892715338,-1,Inf,"-10.4%","-100%","Inf%"
"Estonia",2016,-0.559679836617442,-1,Inf,"-56%","-100%","Inf%"
"France",2016,0.0730445571905778,-1,Inf,"7.3%","-100%","Inf%"
"Georgia",2016,-0.786307611690304,-1,Inf,"-78.6%","-100%","Inf%"
"Germany",2016,-0.83819242991229,-1,Inf,"-83.8%","-100%","Inf%"
"Greece",2016,0.0267278835187525,-0.929166722164726,2.18578915391934,"2.7%","-92.9%","218.6%"
"Guatemala",2016,0.29606664946854,-1,Inf,"29.6%","-100%","Inf%"
"Honduras",2016,-0.390050297180957,-1,Inf,"-39%","-100%","Inf%"
"India",2016,0.131448642087591,-0.123146363396979,0.423710273355492,"13.1%","-12.3%","42.4%"
"Indonesia",2016,0.100015790330901,-0.819716469234217,1.94516905162219,"10%","-82%","194.5%"
"Iran",2016,0.12289009243468,-0.218271489417267,0.535472207011655,"12.3%","-21.8%","53.5%"
"Iraq",2016,-0.00994117189745736,-0.732623740675254,1.1755051175441,"-1%","-73.3%","117.6%"
"Israel",2016,-0.00793208973691673,-1,Inf,"-0.8%","-100%","Inf%"
"Italy",2016,Inf,-1,Inf,"Inf%","-100%","Inf%"
"Jamaica",2016,0.34017699267529,-1,Inf,"34%","-100%","Inf%"
"Jordan",2016,-0.1557203295576,-1,Inf,"-15.6%","-100%","Inf%"
"Kazakhstan",2016,-0.135250976651835,-0.762106407388925,0.80892901846869,"-13.5%","-76.2%","80.9%"
"Kuwait",2016,-0.0660087524679425,-0.396359688386653,0.332231083350776,"-6.6%","-39.6%","33.2%"
"Lebanon",2016,2.75521472785504,-1,Inf,"275.5%","-100%","Inf%"
"Macedonia (FYROM)",2016,-0.0576353323578682,-1,Inf,"-5.8%","-100%","Inf%"
"Mali",2016,-0.298225638840442,-1,Inf,"-29.8%","-100%","Inf%"
"Mexico",2016,0.0569972252282898,-0.271819514136523,0.452558908479439,"5.7%","-27.2%","45.3%"
"Morocco",2016,0.0248092921008534,-1,Inf,"2.5%","-100%","Inf%"
"Namibia",2016,-0.481764611303026,-1,Inf,"-48.2%","-100%","Inf%"
"Oman",2016,-0.703902616235407,-1,Inf,"-70.4%","-100%","Inf%"
"Pakistan",2016,0.0160155230843999,-0.884264129466129,1.86392756313654,"1.6%","-88.4%","186.4%"
"Peru",2016,-0.115459220444728,-0.54341673491438,0.435880144120499,"-11.5%","-54.3%","43.6%"
"Poland",2016,-0.322346455425531,-1,Inf,"-32.2%","-100%","Inf%"
"Portugal",2016,0.796495400232857,-1,Inf,"79.6%","-100%","Inf%"
"Puerto Rico",2016,-0.10365158681479,-1,Inf,"-10.4%","-100%","Inf%"
"Qatar",2016,-7.43828806968327e-05,-0.73521602427483,1.21957749986168,"0%","-73.5%","122%"
"Romania",2016,-0.247458391803955,-0.872275926990846,0.697986860827037,"-24.7%","-87.2%","69.8%"
"Russia",2016,-0.0412906352772727,-0.276384399488951,0.22660425295856,"-4.1%","-27.6%","22.7%"
"Saudi Arabia",2016,0.210517907423193,-0.0981247671706047,0.574761707193859,"21.1%","-9.8%","57.5%"
"Serbia",2016,-0.0600852000706912,-0.639277981796029,0.772572640765106,"-6%","-63.9%","77.3%"
"Singapore",2016,0.0577030458342376,-0.645040610139664,1.17953706780778,"5.8%","-64.5%","118%"
"Slovakia",2016,0.121813611438563,-1,Inf,"12.2%","-100%","Inf%"
"South Africa",2016,-0.0702947322996034,-0.275070731209457,0.158701754608085,"-7%","-27.5%","15.9%"
"South Korea",2016,0.0515838405457427,-1,Inf,"5.2%","-100%","Inf%"
"Spain",2016,-0.151351737817595,-1,Inf,"-15.1%","-100%","Inf%"
"Syria",2016,0.363429794130931,-1,Inf,"36.3%","-100%","Inf%"
"Taiwan",2016,1.29036645335878,-1,Inf,"129%","-100%","Inf%"
"Thailand",2016,0.1989461308951,-1,Inf,"19.9%","-100%","Inf%"
"Trinidad",2016,-0.148728282782685,-1,Inf,"-14.9%","-100%","Inf%"
"Turkey",2016,-0.00787655086781314,-0.570526088220642,0.790147007973626,"-0.8%","-57.1%","79%"
"Turkmenistan",2016,0.185004750706734,-1,Inf,"18.5%","-100%","Inf%"
"UK",2016,-0.766790622514692,-1,Inf,"-76.7%","-100%","Inf%"
"USA",2016,-0.0600675133393894,-0.707226423185948,0.930650600564935,"-6%","-70.7%","93.1%"
"Ukraine",2016,0.0175075827807851,-0.563813309077249,0.852488579337251,"1.8%","-56.4%","85.2%"
"United Arab Emirates",2016,0.121920166486632,-0.481303990169244,0.994897043714098,"12.2%","-48.1%","99.5%"
"Uzbekistan",2016,-0.13980416612134,-0.506156418895607,0.31138721647954,"-14%","-50.6%","31.1%"
"Venezuela",2016,0.100397422095682,-0.660075565809587,1.37131256884109,"10%","-66%","137.1%"
"Zambia",2016,-0.122891779199405,-1,Inf,"-12.3%","-100%","Inf%"
"Zimbabwe",2016,0.470177786711912,-1,Inf,"47%","-100%","Inf%"
"Albania",2017,-1,-1,Inf,"-100%","-100%","Inf%"
"Armenia",2017,-0.63776681061161,-1,Inf,"-63.8%","-100%","Inf%"
"Aruba",2017,0.0405281003901048,-1,Inf,"4.1%","-100%","Inf%"
"Australia",2017,0.0973689426056756,-0.632496307694224,1.28223341120562,"9.7%","-63.2%","128.2%"
"Bangladesh",2017,1.30386319388225,-1,Inf,"130.4%","-100%","Inf%"
"Belarus",2017,1.05392104821787,-1,Inf,"105.4%","-100%","Inf%"
"Bosnia and Herzegovina",2017,0.127748173815075,-0.602468856621389,1.30979745603929,"12.8%","-60.2%","131%"
"Botswana",2017,-0.399409563418293,-1,0.641397351099756,"-39.9%","-100%","64.1%"
"Brazil",2017,0.0243156512002418,-1,Inf,"2.4%","-100%","Inf%"
"Bulgaria",2017,0.133943381914328,-0.563333100129731,1.2258426275857,"13.4%","-56.3%","122.6%"
"Canada",2017,-0.226345778864266,-1,1.85752439497478,"-22.6%","-100%","185.8%"
"Chile",2017,1.21023735058582,-11.3551893173102,Inf,"121%","-1135.5%","Inf%"
"China",2017,-0.0887801850270165,-0.231364200301141,0.065048582803332,"-8.9%","-23.1%","6.5%"
"Colombia",2017,0.357194347919803,-1,Inf,"35.7%","-100%","Inf%"
"Croatia",2017,Inf,-1,Inf,"Inf%","-100%","Inf%"
"Cuba",2017,-0.0908705660322977,-0.754310220566308,0.946453204341971,"-9.1%","-75.4%","94.6%"
