"COUNTRY","SOURCETY","year_offsetted","diff_yoy","diff_yoy_lwr","diff_yoy_upr","diff_yoy_str","diff_yoy_lwr_str","diff_yoy_upr_str"
"Italy","Coal",2011,0.000903829377167931,-1,Inf,"0.1%","-100%","Inf%"
"Italy","Oil & Gas",2011,0.00775228396917171,-1,Inf,"0.8%","-100%","Inf%"
"Jamaica","Smelter",2011,0.00103115642167162,-1,Inf,"0.1%","-100%","Inf%"
"Jordan","Oil & Gas",2011,0.00101944703967338,-0.990485123902744,2.51756614602407,"0.1%","-99%","251.8%"
"Kazakhstan","Coal",2011,0.00129103670612563,-0.328131013893323,0.396206138052077,"0.1%","-32.8%","39.6%"
"Kazakhstan","Oil & Gas",2011,-0.00376094833996243,-0.736663274434196,1.18656385666912,"-0.4%","-73.7%","118.7%"
"Kazakhstan","Smelter",2011,-0.00218686065796214,-0.655966975239016,0.982990450212152,"-0.2%","-65.6%","98.3%"
"Kuwait","Oil & Gas",2011,-0.000354832003426564,-1,Inf,"0%","-100%","Inf%"
"Lebanon","Oil & Gas",2011,-0.00267214497219781,-1,Inf,"-0.3%","-100%","Inf%"
"Macedonia (FYROM)","Coal",2011,-0.00046161714518822,-0.988684985355452,2.5359317837568,"0%","-98.9%","253.6%"
"Mali","Smelter",2011,-0.00337418965371594,-1,Inf,"-0.3%","-100%","Inf%"
"Mexico","Coal",2011,0.000143546609781886,-0.614332445390622,0.900175119058258,"0%","-61.4%","90%"
"Mexico","Oil & Gas",2011,0.00023693219236276,-0.483938353021852,0.648140959692873,"0%","-48.4%","64.8%"
"Mexico","Smelter",2011,-0.0033871912133584,-1,Inf,"-0.3%","-100%","Inf%"
"Morocco","Coal",2011,-0.000775252441729934,-0.649220628104568,0.988429239636786,"-0.1%","-64.9%","98.8%"
"Morocco","Oil & Gas",2011,-0.00189216541974779,-1,Inf,"-0.2%","-100%","Inf%"
"Namibia","Smelter",2011,NA,-1,Inf,"NaN%","-100%","Inf%"
"Oman","Oil & Gas",2011,NA,-1,Inf,"NaN%","-100%","Inf%"
"Pakistan","Coal",2011,0.000124763533807304,-0.763796304927672,1.26623572171153,"0%","-76.4%","126.6%"
"Pakistan","Oil & Gas",2011,0.00128327369329173,-1,Inf,"0.1%","-100%","Inf%"
"Pakistan","Smelter",2011,0.00109943691770309,-0.565414345789571,0.763381309957922,"0.1%","-56.5%","76.3%"
"Peru","Smelter",2011,-0.00376835445480428,-1,Inf,"-0.4%","-100%","Inf%"
"Poland","Coal",2011,0.000890047586499465,-0.69923921785181,1.13036364208317,"0.1%","-69.9%","113%"
"Portugal","Coal",2011,-0.00164680621656521,-1,Inf,"-0.2%","-100%","Inf%"
"Puerto Rico","Coal",2011,0.00525457060438383,-1,Inf,"0.5%","-100%","Inf%"
"Puerto Rico","Oil & Gas",2011,-0.000128024524885806,-0.962194437687775,2.25401739398072,"0%","-96.2%","225.4%"
"Qatar","Oil & Gas",2011,0.00037844557300426,-1,Inf,"0%","-100%","Inf%"
"Romania","Coal",2011,-0.0169762022885674,-1,Inf,"-1.7%","-100%","Inf%"
"Romania","Smelter",2011,0.00366903544723307,-1,Inf,"0.4%","-100%","Inf%"
"Russia","Coal",2011,-0.00131383085029924,-0.40987168430651,0.512749328568367,"-0.1%","-41%","51.3%"
"Russia","Oil & Gas",2011,3.37437475936841e-05,-0.347185344318408,0.420640461234505,"0%","-34.7%","42.1%"
"Russia","Smelter",2011,-0.00016745800714546,-0.236537784145718,0.26886911716522,"0%","-23.7%","26.9%"
"Saudi Arabia","Oil & Gas",2011,0.000638928958259566,-0.764243183503041,1.31248103802216,"0.1%","-76.4%","131.2%"
"Serbia","Coal",2011,-4.66930071985061e-06,-0.916297924237927,1.95758692264744,"0%","-91.6%","195.8%"
"Serbia","Smelter",2011,-0.00146355244730567,-1,Inf,"-0.1%","-100%","Inf%"
"Singapore","Oil & Gas",2011,4.75223891303056e-05,-0.864671203026446,1.65834712540764,"0%","-86.5%","165.8%"
"Slovakia","Coal",2011,-0.0111953875746713,-1,Inf,"-1.1%","-100%","Inf%"
"South Africa","Coal",2011,0.000155390467164063,-0.842847294560617,1.59565679475569,"0%","-84.3%","159.6%"
"South Africa","Smelter",2011,0.00106534057197094,-1,Inf,"0.1%","-100%","Inf%"
"South Korea","Oil & Gas",2011,-0.000613504745286209,-0.560967531000197,0.763596827496171,"-0.1%","-56.1%","76.4%"
"Spain","Coal",2011,0.00673052810304386,-0.849101081543505,1.58574590537991,"0.7%","-84.9%","158.6%"
"Syria","Oil & Gas",2011,0.00321449841685717,-1,Inf,"0.3%","-100%","Inf%"
"Taiwan","Oil & Gas",2011,-0.00340061339678488,-0.702016120913428,1.09172724004176,"-0.3%","-70.2%","109.2%"
"Thailand","Coal",2011,-0.00123428493372135,-0.822793544570683,1.38334792323361,"-0.1%","-82.3%","138.3%"
"Trinidad","Oil & Gas",2011,-2.11736714105237e-05,-0.87679638172218,1.67561223308318,"0%","-87.7%","167.6%"
"Turkey","Coal",2011,-0.000298118987119178,-0.798885193870515,1.40712533607965,"0%","-79.9%","140.7%"
"Turkey","Oil & Gas",2011,0.000246824234385601,-1,Inf,"0%","-100%","Inf%"
"Turkmenistan","Oil & Gas",2011,0.0764077563578862,-1,Inf,"7.6%","-100%","Inf%"
"UK","Coal",2011,-0.0053655995746581,-1,Inf,"-0.5%","-100%","Inf%"
"USA","Coal",2011,-0.00126399175784409,-0.416662083948703,0.52160700094701,"-0.1%","-41.7%","52.2%"
"Ukraine","Coal",2011,0.00132645339659376,-0.397513279919757,0.500887856508771,"0.1%","-39.8%","50.1%"
"Ukraine","Oil & Gas",2011,0.00333778863498302,-1,Inf,"0.3%","-100%","Inf%"
"Ukraine","Smelter",2011,-0.00134750443551168,-0.913502202820805,1.85745077627811,"-0.1%","-91.4%","185.7%"
"United Arab Emirates","Oil & Gas",2011,0.00193410902808822,-1,Inf,"0.2%","-100%","Inf%"
"Uzbekistan","Oil & Gas",2011,0.00158951138210717,-1,Inf,"0.2%","-100%","Inf%"
"Uzbekistan","Smelter",2011,1.54110855410394e-06,-0.682349203951034,1.06740507704773,"0%","-68.2%","106.7%"
"Venezuela","Coal",2011,-0.0134479369817808,-1,Inf,"-1.3%","-100%","Inf%"
"Venezuela","Oil & Gas",2011,0.0019648579819167,-1,Inf,"0.2%","-100%","Inf%"
"Zambia","Smelter",2011,-0.00386032576531459,-1,Inf,"-0.4%","-100%","Inf%"
"Zimbabwe","Coal",2011,0.0022774421628744,-0.792347509168743,1.38930900725088,"0.2%","-79.2%","138.9%"
"Albania","Oil & Gas",2012,-0.00225635205402686,-1,Inf,"-0.2%","-100%","Inf%"
"Armenia","Smelter",2012,0.000449683975596971,-0.922904255068862,2.13281065796901,"0%","-92.3%","213.3%"
"Aruba","Oil & Gas",2012,NA,-1,Inf,"NaN%","-100%","Inf%"
"Australia","Coal",2012,-0.000458929531433228,-0.396935169564477,0.502552393046793,"0%","-39.7%","50.3%"
"Australia","Smelter",2012,-0.00105287028066692,-0.996754823835351,2.83414237230804,"-0.1%","-99.7%","283.4%"
"Bangladesh","Coal",2012,NA,-1,Inf,"NaN%","-100%","Inf%"
"Belarus","Oil & Gas",2012,-0.00628199737299673,-1,Inf,"-0.6%","-100%","Inf%"
"Bosnia and Herzegovina","Coal",2012,0.00480663200107068,-1,Inf,"0.5%","-100%","Inf%"
"Botswana","Coal",2012,NA,-1,Inf,"NaN%","-100%","Inf%"
"Botswana","Smelter",2012,NA,-1,Inf,"NaN%","-100%","Inf%"
"Brazil","Oil & Gas",2012,-0.000467161193409282,-1,Inf,"0%","-100%","Inf%"
"Brazil","Smelter",2012,-0.00021633013364275,-0.565826829056093,0.821934644397891,"0%","-56.6%","82.2%"
"Bulgaria","Coal",2012,-0.00824508629700249,-0.939314836135734,2.19751197857304,"-0.8%","-93.9%","219.8%"
"Canada","Coal",2012,-0.00198552972973531,-0.745264522452929,1.32429718421399,"-0.2%","-74.5%","132.4%"
"Canada","Oil & Gas",2012,0.0139537960875578,-0.972205629334317,2.57188939175774,"1.4%","-97.2%","257.2%"
"Canada","Smelter",2012,-0.0018771551507154,-0.646480911312164,1.01047992079737,"-0.2%","-64.6%","101%"
"Chile","Smelter",2012,0.000915534004956031,-0.999752094940407,3.06693783045503,"0.1%","-100%","306.7%"
"China","Coal",2012,-0.00106267138749849,-0.394806979980509,0.496207265974411,"-0.1%","-39.5%","49.6%"
"China","Oil & Gas",2012,-0.00177040458017064,-1,Inf,"-0.2%","-100%","Inf%"
"China","Smelter",2012,-0.00560636521643987,-0.908425418230289,1.9705982469839,"-0.6%","-90.8%","197.1%"
"Colombia","Oil & Gas",2012,0.00334765184261809,-0.963602666296159,2.27099262290509,"0.3%","-96.4%","227.1%"
"Croatia","Coal",2012,0.000280127003968289,3.15265613665283,Inf,"0%","315.3%","Inf%"
"Cuba","Oil & Gas",2012,-0.000270491593061584,-0.407861709311134,0.517279698899528,"0%","-40.8%","51.7%"
"Cuba","Smelter",2012,-0.000143196574505788,-0.420548162346296,0.539140991195215,"0%","-42.1%","53.9%"
"Curacao","Oil & Gas",2012,-0.00350687053694176,-0.811792529411624,1.47390552177038,"-0.4%","-81.2%","147.4%"
"Cyprus","Oil & Gas",2012,-0.0003508450680062,-1,Inf,"0%","-100%","Inf%"
"Czech Republic","Coal",2012,0.00240032910928401,-1,Inf,"0.2%","-100%","Inf%"
"Egypt","Oil & Gas",2012,-0.00212479274098365,-0.870069281646301,1.76474688325143,"-0.2%","-87%","176.5%"
"Estonia","Oil & Gas",2012,-0.0212303294149915,-1,Inf,"-2.1%","-100%","Inf%"
"France","Coal",2012,0.0184165619000751,-1,Inf,"1.8%","-100%","Inf%"
"France","Oil & Gas",2012,-0.000376541781930695,-1,Inf,"0%","-100%","Inf%"
"Georgia","Smelter",2012,0.00908444591417101,-1,Inf,"0.9%","-100%","Inf%"
"Germany","Coal",2012,0.00176759378628732,-0.877839287505291,1.82731961047304,"0.2%","-87.8%","182.7%"
"Greece","Coal",2012,0.00429973351208557,-1,Inf,"0.4%","-100%","Inf%"
"Greece","Oil & Gas",2012,-0.000178273356694403,-0.75458064196764,1.31881455676437,"0%","-75.5%","131.9%"
"Guatemala","Oil & Gas",2012,-0.000984564922933417,-0.638620733705694,0.938688448301737,"-0.1%","-63.9%","93.9%"
"Honduras","Oil & Gas",2012,-0.000958169296378153,3.21278705603842,Inf,"-0.1%","321.3%","Inf%"
"India","Coal",2012,-0.000217720501749397,-0.345319336616108,0.419622190928495,"0%","-34.5%","42%"
"India","Oil & Gas",2012,-0.00105115238725484,-1,Inf,"-0.1%","-100%","Inf%"
"India","Smelter",2012,-0.00197278886202301,-1,Inf,"-0.2%","-100%","Inf%"
"Indonesia","Coal",2012,0.00044944371142841,-0.615066731474368,0.911927859623475,"0%","-61.5%","91.2%"
"Indonesia","Smelter",2012,0.00135219893418781,-0.74055680262977,1.25500509463644,"0.1%","-74.1%","125.5%"
"Iran","Coal",2012,NA,-1,Inf,"NaN%","-100%","Inf%"
"Iran","Oil & Gas",2012,0.00212064641194654,-1,Inf,"0.2%","-100%","Inf%"
"Iran","Smelter",2012,-0.0100765678470495,-1,Inf,"-1%","-100%","Inf%"
"Iraq","Oil & Gas",2012,-0.00407289238508401,-1,Inf,"-0.4%","-100%","Inf%"
"Israel","Coal",2012,-0.00723476932153722,-1,Inf,"-0.7%","-100%","Inf%"
"Italy","Coal",2012,-0.00568373401119626,-1,Inf,"-0.6%","-100%","Inf%"
"Italy","Oil & Gas",2012,-0.000633462101015891,-1,Inf,"-0.1%","-100%","Inf%"
"Jamaica","Smelter",2012,-0.00214840350275147,-1,Inf,"-0.2%","-100%","Inf%"
"Jordan","Oil & Gas",2012,5.74448628578583e-05,-0.990614973512838,2.79471005363558,"0%","-99.1%","279.5%"
"Kazakhstan","Coal",2012,-0.000493157998428861,-0.323825958869345,0.390987855321307,"0%","-32.4%","39.1%"
"Kazakhstan","Oil & Gas",2012,0.00410839890959624,-0.72516707742863,1.23991446232494,"0.4%","-72.5%","124%"
"Kazakhstan","Smelter",2012,0.00355267705165585,-0.643347192055308,1.01452429902048,"0.4%","-64.3%","101.5%"
"Kuwait","Oil & Gas",2012,1.69936365894685e-05,-1,Inf,"0%","-100%","Inf%"
"Lebanon","Oil & Gas",2012,0.00144244141228089,-1,Inf,"0.1%","-100%","Inf%"
"Macedonia (FYROM)","Coal",2012,0.00411995555723066,-0.975458864756591,2.73151723009623,"0.4%","-97.5%","273.2%"
"Mali","Smelter",2012,0.00522907869955036,-1,Inf,"0.5%","-100%","Inf%"
"Mexico","Coal",2012,0.000937621804403932,-0.617649846035179,0.921751647153878,"0.1%","-61.8%","92.2%"
"Mexico","Oil & Gas",2012,0.000579459218625678,-0.482146128765441,0.64576849784387,"0.1%","-48.2%","64.6%"
"Mexico","Smelter",2012,0.00216589039208026,-1,Inf,"0.2%","-100%","Inf%"
"Morocco","Coal",2012,0.000282914064241524,-0.642999611277123,0.985885846879926,"0%","-64.3%","98.6%"
"Morocco","Oil & Gas",2012,0.000921098073686677,-1,Inf,"0.1%","-100%","Inf%"
"Namibia","Smelter",2012,NA,-1,Inf,"NaN%","-100%","Inf%"
"Oman","Oil & Gas",2012,NA,-1,Inf,"NaN%","-100%","Inf%"
"Pakistan","Coal",2012,-0.000604228506510984,-0.766308810892398,1.33762560152619,"-0.1%","-76.6%","133.8%"
"Pakistan","Oil & Gas",2012,-0.00331759310961222,-1,Inf,"-0.3%","-100%","Inf%"
"Pakistan","Smelter",2012,-0.000118037442648489,-0.572940132933971,0.840273344913064,"0%","-57.3%","84%"
"Peru","Smelter",2012,0.00127714590804029,-1,Inf,"0.1%","-100%","Inf%"
"Poland","Coal",2012,0.000124569987186574,-0.668254257545895,1.08357306992747,"0%","-66.8%","108.4%"
"Portugal","Coal",2012,0.00487187141026202,-1,Inf,"0.5%","-100%","Inf%"
"Puerto Rico","Coal",2012,-0.00378353175862489,-1,Inf,"-0.4%","-100%","Inf%"
"Puerto Rico","Oil & Gas",2012,-0.000433440003508756,-0.953819922160094,2.3409114366151,"0%","-95.4%","234.1%"
"Qatar","Oil & Gas",2012,-0.00240181561971309,-1,Inf,"-0.2%","-100%","Inf%"
"Romania","Coal",2012,0.00981645621381211,-1,Inf,"1%","-100%","Inf%"
"Romania","Smelter",2012,-0.000110025030607419,-1,Inf,"0%","-100%","Inf%"
"Russia","Coal",2012,0.000374329361249259,-0.401328227983052,0.514678000999197,"0%","-40.1%","51.5%"
"Russia","Oil & Gas",2012,0.000638905090984521,-0.341732616493768,0.420225079863391,"0.1%","-34.2%","42%"
"Russia","Smelter",2012,-0.000917487050096089,-0.231527588413936,0.262149205081216,"-0.1%","-23.2%","26.2%"
"Saudi Arabia","Oil & Gas",2012,-0.000958177275970362,-0.763343091809769,1.30684644613757,"-0.1%","-76.3%","130.7%"
"Serbia","Coal",2012,-0.000578755784817919,-0.913125029218549,1.96085902002202,"-0.1%","-91.3%","196.1%"
"Serbia","Smelter",2012,0.0100485730375344,-1,Inf,"1%","-100%","Inf%"
"Singapore","Oil & Gas",2012,0.00098808438016551,-0.868221919064932,1.71995265803474,"0.1%","-86.8%","172%"
"Slovakia","Coal",2012,0.00502184154518903,-1,Inf,"0.5%","-100%","Inf%"
"South Africa","Coal",2012,0.000385189881413561,-0.842912594849622,1.59716292330648,"0%","-84.3%","159.7%"
"South Africa","Smelter",2012,-0.000275810176873725,-1,Inf,"0%","-100%","Inf%"
"South Korea","Oil & Gas",2012,0.000859554409876839,-0.553741657980819,0.808777230729473,"0.1%","-55.4%","80.9%"
"Spain","Coal",2012,0.00137555181083782,-0.836446930893724,1.65581085431456,"0.1%","-83.6%","165.6%"
"Syria","Oil & Gas",2012,-0.00773591823087461,-1,Inf,"-0.8%","-100%","Inf%"
"Taiwan","Oil & Gas",2012,3.09117668351178e-07,-0.683919934953417,1.12327674467342,"0%","-68.4%","112.3%"
"Thailand","Coal",2012,0.00199945914851196,-0.81336364037322,1.59353810558598,"0.2%","-81.3%","159.4%"
"Trinidad","Oil & Gas",2012,0.00282982924638264,-0.863856960349766,1.79301369525442,"0.3%","-86.4%","179.3%"
"Turkey","Coal",2012,-0.00039640985737488,-0.801304443264594,1.44052613924814,"0%","-80.1%","144.1%"
"Turkey","Oil & Gas",2012,-0.00250890731313524,-1,Inf,"-0.3%","-100%","Inf%"
"Turkmenistan","Oil & Gas",2012,-0.095565795914068,-1,Inf,"-9.6%","-100%","Inf%"
"UK","Coal",2012,0.00494045295359613,-1,Inf,"0.5%","-100%","Inf%"
"USA","Coal",2012,-0.00438258820873971,-0.410099978775539,0.519261015508946,"-0.4%","-41%","51.9%"
"Ukraine","Coal",2012,-0.00026504353205048,-0.396447263150879,0.500877619305294,"0%","-39.6%","50.1%"
"Ukraine","Oil & Gas",2012,-0.0040915435414749,-1,Inf,"-0.4%","-100%","Inf%"
"Ukraine","Smelter",2012,-0.00173044917761001,-0.88933340880264,1.97427128636896,"-0.2%","-88.9%","197.4%"
"United Arab Emirates","Oil & Gas",2012,-0.00408129243538746,-1,Inf,"-0.4%","-100%","Inf%"
"Uzbekistan","Oil & Gas",2012,-0.00371418654812672,-1,Inf,"-0.4%","-100%","Inf%"
"Uzbekistan","Smelter",2012,-0.000501844465555901,-0.683244316822375,1.07881055851117,"-0.1%","-68.3%","107.9%"
"Venezuela","Coal",2012,-0.00130743086725438,-1,Inf,"-0.1%","-100%","Inf%"
"Venezuela","Oil & Gas",2012,-0.00284711596228537,-1,Inf,"-0.3%","-100%","Inf%"
"Zambia","Smelter",2012,-0.0034037098958053,-1,Inf,"-0.3%","-100%","Inf%"
"Zimbabwe","Coal",2012,-0.00337639597909589,-0.784400660647107,1.40250698480812,"-0.3%","-78.4%","140.3%"
"Albania","Oil & Gas",2013,0.000183802547796708,-1,Inf,"0%","-100%","Inf%"
"Armenia","Smelter",2013,-0.00329065159647446,-0.887588599972769,1.85162943271883,"-0.3%","-88.8%","185.2%"
"Aruba","Oil & Gas",2013,NA,-1,Inf,"NaN%","-100%","Inf%"
"Australia","Coal",2013,0.000347071150837985,-0.384833731071566,0.484619559393073,"0%","-38.5%","48.5%"
"Australia","Smelter",2013,0.000895587295065114,-0.998334920320327,2.86053194482329,"0.1%","-99.8%","286.1%"
"Bangladesh","Coal",2013,NA,-1,Inf,"NaN%","-100%","Inf%"
"Belarus","Oil & Gas",2013,0.00174134488936217,-1,Inf,"0.2%","-100%","Inf%"
"Bosnia and Herzegovina","Coal",2013,-0.00464709056954959,-1,Inf,"-0.5%","-100%","Inf%"
"Botswana","Coal",2013,NA,-1,Inf,"NaN%","-100%","Inf%"
"Botswana","Smelter",2013,NA,-1,Inf,"NaN%","-100%","Inf%"
"Brazil","Oil & Gas",2013,0.0095712424418084,-1,Inf,"1%","-100%","Inf%"
"Brazil","Smelter",2013,-6.56742494092866e-05,-0.534827375784934,0.762074416481773,"0%","-53.5%","76.2%"
"Bulgaria","Coal",2013,-0.00908501824036945,-0.89960516573756,1.94978685546931,"-0.9%","-90%","195%"
"Canada","Coal",2013,-0.00167799949923575,-0.700383896286578,1.14732125691154,"-0.2%","-70%","114.7%"
"Canada","Oil & Gas",2013,-0.0066800983782922,-0.958878435954882,2.27976591713849,"-0.7%","-95.9%","228%"
"Canada","Smelter",2013,0.00364898501281674,-0.657127151743095,0.982558840517213,"0.4%","-65.7%","98.3%"
"Chile","Smelter",2013,-0.00134009377325672,-0.993735516815047,2.86313031594118,"-0.1%","-99.4%","286.3%"
"China","Coal",2013,-0.00541450070198335,-0.387465805607946,0.474742279445061,"-0.5%","-38.7%","47.5%"
"China","Oil & Gas",2013,-0.0082065893347758,-1,Inf,"-0.8%","-100%","Inf%"
"China","Smelter",2013,-0.00867054682351864,-0.881509887021457,1.80164142192192,"-0.9%","-88.2%","180.2%"
"Colombia","Oil & Gas",2013,0.00163048219013673,-0.956962873118094,2.3714452393667,"0.2%","-95.7%","237.1%"
"Croatia","Coal",2013,3.08254950887044e-05,-0.945148663116469,2.20953249360797,"0%","-94.5%","221%"
"Cuba","Oil & Gas",2013,0.000329952623836505,-0.403170026001493,0.511896940536468,"0%","-40.3%","51.2%"
"Cuba","Smelter",2013,-0.000421545672403711,-0.415439086492363,0.530017692233796,"0%","-41.5%","53%"
"Curacao","Oil & Gas",2013,0.00567857986935238,-0.79751708511796,1.46486695906599,"0.6%","-79.8%","146.5%"
"Cyprus","Oil & Gas",2013,-0.00216993825148037,-1,Inf,"-0.2%","-100%","Inf%"
"Czech Republic","Coal",2013,-0.00528519534062588,-1,Inf,"-0.5%","-100%","Inf%"
"Egypt","Oil & Gas",2013,-0.000171759155518036,-0.849049020068304,1.65219982861904,"0%","-84.9%","165.2%"
"Estonia","Oil & Gas",2013,0.000961405407176041,-1,Inf,"0.1%","-100%","Inf%"
"France","Coal",2013,-0.0135229698153922,-1,Inf,"-1.4%","-100%","Inf%"
"France","Oil & Gas",2013,-0.00319443658312479,-1,Inf,"-0.3%","-100%","Inf%"
"Georgia","Smelter",2013,0.00149034643436252,-1,Inf,"0.1%","-100%","Inf%"
"Germany","Coal",2013,0.00772955601798153,-0.868783014123397,1.71569072585503,"0.8%","-86.9%","171.6%"
"Greece","Coal",2013,-0.0024108609657929,-1,Inf,"-0.2%","-100%","Inf%"
"Greece","Oil & Gas",2013,0.00111790580655202,-0.738028878566446,1.23922973524213,"0.1%","-73.8%","123.9%"
"Guatemala","Oil & Gas",2013,0.000631252178841191,-0.636644183469778,0.980786811387961,"0.1%","-63.7%","98.1%"
"Honduras","Oil & Gas",2013,0.00103923855676902,-0.996624287746708,2.93065704951949,"0.1%","-99.7%","293.1%"
"India","Coal",2013,0.000361988721275575,-0.344779748548936,0.419979740493001,"0%","-34.5%","42%"
"India","Oil & Gas",2013,-0.00577517276201767,-1,Inf,"-0.6%","-100%","Inf%"
"India","Smelter",2013,6.73055079873919e-05,-1,Inf,"0%","-100%","Inf%"
"Indonesia","Coal",2013,0.000408569212608789,-0.609879570798292,0.907839716144615,"0%","-61%","90.8%"
"Indonesia","Smelter",2013,0.000523548147912889,-0.727803473334463,1.21680056940491,"0.1%","-72.8%","121.7%"
"Iran","Coal",2013,NA,-1,Inf,"NaN%","-100%","Inf%"
"Iran","Oil & Gas",2013,-0.000452577321433445,-1,Inf,"0%","-100%","Inf%"
"Iran","Smelter",2013,-0.00294348779120768,-1,Inf,"-0.3%","-100%","Inf%"
"Iraq","Oil & Gas",2013,-0.00108043595030427,-1,Inf,"-0.1%","-100%","Inf%"
"Israel","Coal",2013,-0.00260556883169816,3.18739572703795,Inf,"-0.3%","318.7%","Inf%"
"Italy","Coal",2013,0.011410420575618,-1,Inf,"1.1%","-100%","Inf%"
"Italy","Oil & Gas",2013,-0.00122172029298429,-1,Inf,"-0.1%","-100%","Inf%"
"Jamaica","Smelter",2013,0.00177614458836306,-1,Inf,"0.2%","-100%","Inf%"
"Jordan","Oil & Gas",2013,-0.00163614097326004,-0.984504295550017,2.54384129821183,"-0.2%","-98.5%","254.4%"
"Kazakhstan","Coal",2013,-0.00024079238237773,-0.317792587324274,0.379105585597797,"0%","-31.8%","37.9%"
"Kazakhstan","Oil & Gas",2013,-0.0025036977800541,-0.707703021171086,1.1464420139969,"-0.3%","-70.8%","114.6%"
"Kazakhstan","Smelter",2013,-0.00185542110244197,-0.628769781247953,0.942366536895851,"-0.2%","-62.9%","94.2%"
"Kuwait","Oil & Gas",2013,0.00143015434085036,-1,Inf,"0.1%","-100%","Inf%"
"Lebanon","Oil & Gas",2013,-0.00286928422777877,-1,Inf,"-0.3%","-100%","Inf%"
"Macedonia (FYROM)","Coal",2013,-0.00305762842439328,-0.919786009821922,2.03335308706855,"-0.3%","-92%","203.3%"
"Mali","Smelter",2013,-0.00126106459817277,-1,Inf,"-0.1%","-100%","Inf%"
"Mexico","Coal",2013,0.000218839400455195,-0.611541639328023,0.9108922974492,"0%","-61.2%","91.1%"
"Mexico","Oil & Gas",2013,0.000113640983551155,-0.483938904279198,0.64526751008419,"0%","-48.4%","64.5%"
"Mexico","Smelter",2013,0.00106439445861595,-1,Inf,"0.1%","-100%","Inf%"
"Morocco","Coal",2013,0.000137888659384577,-0.638358571534216,0.966547225696023,"0%","-63.8%","96.7%"
"Morocco","Oil & Gas",2013,0.000217184425118422,-1,Inf,"0%","-100%","Inf%"
"Namibia","Smelter",2013,NA,-1,Inf,"NaN%","-100%","Inf%"
"Oman","Oil & Gas",2013,NA,-1,Inf,"NaN%","-100%","Inf%"
"Pakistan","Coal",2013,2.49482479937058e-05,-0.748718099661341,1.28370690583343,"0%","-74.9%","128.4%"
"Pakistan","Oil & Gas",2013,0.000519540638949101,-1,Inf,"0.1%","-100%","Inf%"
"Pakistan","Smelter",2013,-0.000426540853836532,-0.528124831567975,0.760156114277964,"0%","-52.8%","76%"
"Peru","Smelter",2013,0.00302267110615451,-1,Inf,"0.3%","-100%","Inf%"
"Poland","Coal",2013,0.000357068831284835,-0.656263385099584,0.997897176874313,"0%","-65.6%","99.8%"
"Portugal","Coal",2013,-0.00250496188307581,-1,Inf,"-0.3%","-100%","Inf%"
"Puerto Rico","Coal",2013,-0.000747681052516658,-1,Inf,"-0.1%","-100%","Inf%"
"Puerto Rico","Oil & Gas",2013,0.000137709194772295,-0.938729687542028,2.11773980762298,"0%","-93.9%","211.8%"
"Qatar","Oil & Gas",2013,-0.000751349624478537,-1,Inf,"-0.1%","-100%","Inf%"
"Romania","Coal",2013,-0.0344029872550343,-1,Inf,"-3.4%","-100%","Inf%"
"Romania","Smelter",2013,-0.00491908193161628,-1,Inf,"-0.5%","-100%","Inf%"
"Russia","Coal",2013,0.00232196153706887,-0.386103221714265,0.490796579967909,"0.2%","-38.6%","49.1%"
"Russia","Oil & Gas",2013,-0.000455966140758379,-0.33408451977167,0.403287781174129,"0%","-33.4%","40.3%"
"Russia","Smelter",2013,0.00227600449592469,-0.226447821982151,0.260764256746017,"0.2%","-22.6%","26.1%"
"Saudi Arabia","Oil & Gas",2013,-0.000328341456360848,-0.762141373243595,1.30303575711479,"0%","-76.2%","130.3%"
"Serbia","Coal",2013,0.000540755238056745,-0.910199997441768,1.92646354675571,"0.1%","-91%","192.6%"
"Serbia","Smelter",2013,-0.0103739725621743,-1,Inf,"-1%","-100%","Inf%"
"Singapore","Oil & Gas",2013,-0.000891297295233628,-0.854673919043095,1.68490690124865,"-0.1%","-85.5%","168.5%"
"Slovakia","Coal",2013,-0.0132511391213775,-1,Inf,"-1.3%","-100%","Inf%"
"South Africa","Coal",2013,-0.000488215627969635,-0.841824229279335,1.59365312541812,"0%","-84.2%","159.4%"
"South Africa","Smelter",2013,0.000607154042535418,-1,Inf,"0.1%","-100%","Inf%"
"South Korea","Oil & Gas",2013,-0.000968467609718027,-0.527860798507343,0.735186750776457,"-0.1%","-52.8%","73.5%"
"Spain","Coal",2013,2.05766631844462e-05,-0.816139876707251,1.49085486081325,"0%","-81.6%","149.1%"
"Syria","Oil & Gas",2013,-0.00288748538011874,-1,Inf,"-0.3%","-100%","Inf%"
"Taiwan","Oil & Gas",2013,-2.4073782392442e-05,-0.660993113669194,1.0262435349018,"0%","-66.1%","102.6%"
"Thailand","Coal",2013,-0.00139406556789612,-0.760141384408792,1.34707195521836,"-0.1%","-76%","134.7%"
"Trinidad","Oil & Gas",2013,0.000142525875712618,-0.836150080470076,1.58940113807893,"0%","-83.6%","158.9%"
"Turkey","Coal",2013,-0.000697364182480342,-0.791465419325483,1.41925268731763,"-0.1%","-79.1%","141.9%"
"Turkey","Oil & Gas",2013,0.00254177068285788,-1,Inf,"0.3%","-100%","Inf%"
"Turkmenistan","Oil & Gas",2013,0.0310729025351439,-1,Inf,"3.1%","-100%","Inf%"
