"COUNTRY","SOURCETY","year_offsetted","diff_yoy","diff_yoy_lwr","diff_yoy_upr","diff_yoy_str","diff_yoy_lwr_str","diff_yoy_upr_str"
"Peru","Smelter",2011,0,-0.135665800620149,0.143947177376379,"0%","-13.6%","14.4%"
"Poland","Coal",2011,0,-0.382753529233688,0.479764622568654,"0%","-38.3%","48%"
"Portugal","Coal",2011,0,-0.865516792542719,1.69244037819057,"0%","-86.6%","169.2%"
"Puerto Rico","Coal",2011,0,-0.811306241979996,1.44572245339167,"0%","-81.1%","144.6%"
"Puerto Rico","Oil & Gas",2011,0,-0.77038813796903,1.28404337945201,"0%","-77%","128.4%"
"Qatar","Oil & Gas",2011,0,-0.204518648643652,0.224727558089973,"0%","-20.5%","22.5%"
"Romania","Coal",2011,0,-0.284555289013077,0.327238381079262,"0%","-28.5%","32.7%"
"Romania","Smelter",2011,0,-1,Inf,"0%","-100%","Inf%"
"Russia","Coal",2011,0,-0.288187239193998,0.335644967372258,"0%","-28.8%","33.6%"
"Russia","Oil & Gas",2011,0,-0.223542852841651,0.250998066755286,"0%","-22.4%","25.1%"
"Russia","Smelter",2011,0,-0.142517564331061,0.153822789754842,"0%","-14.3%","15.4%"
"Saudi Arabia","Oil & Gas",2011,0,-0.080490005589564,0.0838672745531819,"0%","-8%","8.4%"
"Serbia","Coal",2011,0,-0.221393083212883,0.248632821272329,"0%","-22.1%","24.9%"
"Serbia","Smelter",2011,0,-0.695756864313191,1.08775913163783,"0%","-69.6%","108.8%"
"Singapore","Oil & Gas",2011,0,-0.244667895764861,0.274753661197095,"0%","-24.5%","27.5%"
"Slovakia","Coal",2011,0,-0.851158209387785,1.74644007877357,"0%","-85.1%","174.6%"
"South Africa","Coal",2011,0,-0.105530382920528,0.111442678574001,"0%","-10.6%","11.1%"
"South Africa","Smelter",2011,0,-0.503928822864903,0.661007167352572,"0%","-50.4%","66.1%"
"South Korea","Oil & Gas",2011,0,-0.451332637597272,0.56134160028144,"0%","-45.1%","56.1%"
"Spain","Coal",2011,0,-0.242107742295123,0.273290806737264,"0%","-24.2%","27.3%"
"Syria","Oil & Gas",2011,0,-0.332718530424053,0.397571675466165,"0%","-33.3%","39.8%"
"Taiwan","Oil & Gas",2011,0,-0.516872824938797,0.68935691567598,"0%","-51.7%","68.9%"
"Thailand","Coal",2011,0,-0.600918968632924,0.817329433097606,"0%","-60.1%","81.7%"
"Trinidad","Oil & Gas",2011,0,-0.734535461696472,1.1685311648991,"0%","-73.5%","116.9%"
"Turkey","Coal",2011,0,-0.125448955970275,0.133014914516087,"0%","-12.5%","13.3%"
"Turkey","Oil & Gas",2011,0,-0.5530682231398,0.757670120730046,"0%","-55.3%","75.8%"
"Turkmenistan","Oil & Gas",2011,0,-0.263339595075679,0.292546882854979,"0%","-26.3%","29.3%"
"UK","Coal",2011,0,-0.901885563186373,1.48286544941987,"0%","-90.2%","148.3%"
"USA","Coal",2011,0,-0.105395837341384,0.11086765192638,"0%","-10.5%","11.1%"
"Ukraine","Coal",2011,0,-0.144561098041706,0.155141391460105,"0%","-14.5%","15.5%"
"Ukraine","Oil & Gas",2011,0,-1,Inf,"0%","-100%","Inf%"
"Ukraine","Smelter",2011,0,-0.60349332494969,0.862295416788592,"0%","-60.3%","86.2%"
"United Arab Emirates","Oil & Gas",2011,0,-0.18594992329524,0.206650699572579,"0%","-18.6%","20.7%"
"Uzbekistan","Oil & Gas",2011,0,-0.199958368683132,0.22155322823333,"0%","-20%","22.2%"
"Uzbekistan","Smelter",2011,0,-0.189963899789456,0.207356805567368,"0%","-19%","20.7%"
"Venezuela","Coal",2011,0,-0.504932657013463,0.724843579659397,"0%","-50.5%","72.5%"
"Venezuela","Oil & Gas",2011,0,-0.175548717668211,0.191093821405304,"0%","-17.6%","19.1%"
"Zambia","Smelter",2011,0,-0.332140294001499,0.401668931447226,"0%","-33.2%","40.2%"
"Zimbabwe","Coal",2011,0,-0.40817392742224,0.510939864079381,"0%","-40.8%","51.1%"
"Albania","Oil & Gas",2012,0,4.65283147698427,Inf,"0%","465.3%","Inf%"
"Armenia","Smelter",2012,0,-0.657748940511564,1.13946229185342,"0%","-65.8%","113.9%"
"Aruba","Oil & Gas",2012,0,-0.321566763481272,0.397804142066561,"0%","-32.2%","39.8%"
"Australia","Coal",2012,0,-0.183517221920591,0.204755730246659,"0%","-18.4%","20.5%"
"Australia","Smelter",2012,0,-0.159379384675312,0.173420301696851,"0%","-15.9%","17.3%"
"Bangladesh","Coal",2012,0,-0.911982344706172,2.09131807074504,"0%","-91.2%","209.1%"
"Belarus","Oil & Gas",2012,0,3.39392300818637,Inf,"0%","339.4%","Inf%"
"Bosnia and Herzegovina","Coal",2012,0,-0.248259395912888,0.28454980089813,"0%","-24.8%","28.5%"
"Botswana","Coal",2012,0,-0.491397203895661,0.694196467223439,"0%","-49.1%","69.4%"
"Botswana","Smelter",2012,0,-0.181484408700705,0.201243537126404,"0%","-18.1%","20.1%"
"Brazil","Oil & Gas",2012,0,-1,Inf,"0%","-100%","Inf%"
"Brazil","Smelter",2012,0,-0.54074876813477,0.772410306855667,"0%","-54.1%","77.2%"
"Bulgaria","Coal",2012,0,-0.18659807663076,0.208995257150914,"0%","-18.7%","20.9%"
"Canada","Coal",2012,0,-0.419137043294591,0.561060136857458,"0%","-41.9%","56.1%"
"Canada","Oil & Gas",2012,0,-0.560088384670217,0.817665581678247,"0%","-56%","81.8%"
"Canada","Smelter",2012,0,-0.303012546363008,0.368347818582256,"0%","-30.3%","36.8%"
"Chile","Smelter",2012,0,-0.344149901609083,0.425631940803189,"0%","-34.4%","42.6%"
"China","Coal",2012,0,-0.0580380959528608,0.0599476679265005,"0%","-5.8%","6%"
"China","Oil & Gas",2012,0,-0.533222206009955,0.775597487498271,"0%","-53.3%","77.6%"
"China","Smelter",2012,0,-0.171696623919398,0.191037199066114,"0%","-17.2%","19.1%"
"Colombia","Oil & Gas",2012,0,-0.454815248388997,0.577578054071077,"0%","-45.5%","57.8%"
"Croatia","Coal",2012,0,3.17686695015854,Inf,"0%","317.7%","Inf%"
"Cuba","Oil & Gas",2012,0,-0.186984490967863,0.207444225634563,"0%","-18.7%","20.7%"
"Cuba","Smelter",2012,0,-0.213517578692017,0.241260655366168,"0%","-21.4%","24.1%"
"Curacao","Oil & Gas",2012,0,-0.345312066599773,0.423552888109003,"0%","-34.5%","42.4%"
"Cyprus","Oil & Gas",2012,0,-0.881356066803417,2.01372677877436,"0%","-88.1%","201.4%"
"Czech Republic","Coal",2012,0,-0.876856112747406,1.69213183235815,"0%","-87.7%","169.2%"
"Egypt","Oil & Gas",2012,0,-0.292245275087095,0.352663951122081,"0%","-29.2%","35.3%"
"Estonia","Oil & Gas",2012,0,-0.899637148261911,1.84159849776423,"0%","-90%","184.2%"
"France","Coal",2012,0,-1,Inf,"0%","-100%","Inf%"
"France","Oil & Gas",2012,0,-0.689057080106371,1.2000839089625,"0%","-68.9%","120%"
"Georgia","Smelter",2012,0,-0.843703399365387,1.84293108754819,"0%","-84.4%","184.3%"
"Germany","Coal",2012,0,-0.665682585936816,1.06423116315358,"0%","-66.6%","106.4%"
"Greece","Coal",2012,0,-0.206240476781238,0.236483565312018,"0%","-20.6%","23.6%"
"Greece","Oil & Gas",2012,0,-0.676455089844755,1.11479235542266,"0%","-67.6%","111.5%"
"Guatemala","Oil & Gas",2012,0,-0.592984337507528,0.835466754678782,"0%","-59.3%","83.5%"
"Honduras","Oil & Gas",2012,0,-0.74521280860998,1.30080042403492,"0%","-74.5%","130.1%"
"India","Coal",2012,0,-0.0445785851883741,0.0456861427463287,"0%","-4.5%","4.6%"
"India","Oil & Gas",2012,0,-0.43039900061171,0.570000245005552,"0%","-43%","57%"
"India","Smelter",2012,0,-0.245559689189252,0.284287539357265,"0%","-24.6%","28.4%"
"Indonesia","Coal",2012,0,-0.261504785312415,0.302268840123087,"0%","-26.2%","30.2%"
"Indonesia","Smelter",2012,0,-0.366818944039224,0.459908359701992,"0%","-36.7%","46%"
"Iran","Coal",2012,0,-0.26739176951631,0.328823201740921,"0%","-26.7%","32.9%"
"Iran","Oil & Gas",2012,0,-0.0993580874324029,0.10581247619542,"0%","-9.9%","10.6%"
"Iran","Smelter",2012,0,-0.149562776142267,0.164554831548841,"0%","-15%","16.5%"
"Iraq","Oil & Gas",2012,0,-0.162974671014698,0.179654775909211,"0%","-16.3%","18%"
"Israel","Coal",2012,0,-0.471649250284482,0.651411429730431,"0%","-47.2%","65.1%"
"Italy","Coal",2012,0,-1,Inf,"0%","-100%","Inf%"
"Italy","Oil & Gas",2012,0,-1,Inf,"0%","-100%","Inf%"
"Jamaica","Smelter",2012,0,-0.287736618455941,0.345626009532253,"0%","-28.8%","34.6%"
"Jordan","Oil & Gas",2012,0,-0.464973066906342,0.636050228578036,"0%","-46.5%","63.6%"
"Kazakhstan","Coal",2012,0,-0.19743913518235,0.22292913112721,"0%","-19.7%","22.3%"
"Kazakhstan","Oil & Gas",2012,0,-0.38448445590786,0.488399515365589,"0%","-38.4%","48.8%"
"Kazakhstan","Smelter",2012,0,-0.241966677972971,0.280840717897628,"0%","-24.2%","28.1%"
"Kuwait","Oil & Gas",2012,0,-0.130465479005619,0.140349430744944,"0%","-13%","14%"
"Lebanon","Oil & Gas",2012,0,3.30042412278683,Inf,"0%","330%","Inf%"
"Macedonia (FYROM)","Coal",2012,0,-0.563268701854123,0.857973962186315,"0%","-56.3%","85.8%"
"Mali","Smelter",2012,0,-0.603770285913461,0.921022832839888,"0%","-60.4%","92.1%"
"Mexico","Coal",2012,0,-0.224315733485327,0.253850682170927,"0%","-22.4%","25.4%"
"Mexico","Oil & Gas",2012,0,-0.0879075389515208,0.0920758270861854,"0%","-8.8%","9.2%"
"Mexico","Smelter",2012,0,-0.710101077430792,1.17187665441447,"0%","-71%","117.2%"
"Morocco","Coal",2012,0,-0.293518603787665,0.351287397056247,"0%","-29.4%","35.1%"
"Morocco","Oil & Gas",2012,0,-0.618461473705731,1.00684893581348,"0%","-61.8%","100.7%"
"Namibia","Smelter",2012,0,-0.405280440622119,0.532156069032298,"0%","-40.5%","53.2%"
"Oman","Oil & Gas",2012,0,-0.495637161806792,0.722223100342831,"0%","-49.6%","72.2%"
"Pakistan","Coal",2012,0,-0.42631881024811,0.560621162210144,"0%","-42.6%","56.1%"
"Pakistan","Oil & Gas",2012,0,-0.193926696023044,0.217888108895504,"0%","-19.4%","21.8%"
"Pakistan","Smelter",2012,0,-0.429858555959588,0.56698959304156,"0%","-43%","56.7%"
"Peru","Smelter",2012,0,-0.136642766892627,0.148338476332912,"0%","-13.7%","14.8%"
"Poland","Coal",2012,0,-0.352193519651209,0.444347352871344,"0%","-35.2%","44.4%"
"Portugal","Coal",2012,0,-0.804373630621549,1.63520426940406,"0%","-80.4%","163.5%"
"Puerto Rico","Coal",2012,0,-0.771415228531219,1.44947778067697,"0%","-77.1%","144.9%"
"Puerto Rico","Oil & Gas",2012,0,-0.734721073021445,1.32421694388237,"0%","-73.5%","132.4%"
"Qatar","Oil & Gas",2012,0,-0.194749136445408,0.221689962131159,"0%","-19.5%","22.2%"
"Romania","Coal",2012,0,-0.264582281002206,0.317831896841456,"0%","-26.5%","31.8%"
"Romania","Smelter",2012,0,-1,Inf,"0%","-100%","Inf%"
"Russia","Coal",2012,0,-0.280321566364623,0.332313319281015,"0%","-28%","33.2%"
"Russia","Oil & Gas",2012,0,-0.217404116488429,0.247453132778415,"0%","-21.7%","24.7%"
"Russia","Smelter",2012,0,-0.135302454764256,0.146395214446256,"0%","-13.5%","14.6%"
"Saudi Arabia","Oil & Gas",2012,0,-0.0766777194980781,0.0801919626692145,"0%","-7.7%","8%"
"Serbia","Coal",2012,0,-0.203427844962693,0.232584796898426,"0%","-20.3%","23.3%"
"Serbia","Smelter",2012,0,-0.641200313249341,1.06969046622983,"0%","-64.1%","107%"
"Singapore","Oil & Gas",2012,0,-0.252977670614144,0.291998824849414,"0%","-25.3%","29.2%"
"Slovakia","Coal",2012,0,-0.796163345015422,1.49004270842838,"0%","-79.6%","149%"
"South Africa","Coal",2012,0,-0.1064074209769,0.112505252856978,"0%","-10.6%","11.3%"
"South Africa","Smelter",2012,0,-0.481050654590223,0.675568720524243,"0%","-48.1%","67.6%"
"South Korea","Oil & Gas",2012,0,-0.443245392876658,0.600343163593641,"0%","-44.3%","60%"
"Spain","Coal",2012,0,-0.237263371419365,0.274008375693037,"0%","-23.7%","27.4%"
"Syria","Oil & Gas",2012,0,-0.311640531829425,0.383190224511567,"0%","-31.2%","38.3%"
"Taiwan","Oil & Gas",2012,0,-0.489483657600272,0.692731733582442,"0%","-48.9%","69.3%"
"Thailand","Coal",2012,0,-0.589276849912114,0.90838995273293,"0%","-58.9%","90.8%"
"Trinidad","Oil & Gas",2012,0,-0.718595750398404,1.2354852701201,"0%","-71.9%","123.5%"
"Turkey","Coal",2012,0,-0.129288998687346,0.138779984851753,"0%","-12.9%","13.9%"
"Turkey","Oil & Gas",2012,0,-0.532772992062824,0.772443522807174,"0%","-53.3%","77.2%"
"Turkmenistan","Oil & Gas",2012,0,-0.276065268355433,0.326482955695457,"0%","-27.6%","32.6%"
"UK","Coal",2012,0,-0.90746218879424,2.11597041744251,"0%","-90.7%","211.6%"
"USA","Coal",2012,0,-0.101849937103815,0.108314636821413,"0%","-10.2%","10.8%"
"Ukraine","Coal",2012,0,-0.14274063370279,0.155091998762285,"0%","-14.3%","15.5%"
"Ukraine","Oil & Gas",2012,0,-1,Inf,"0%","-100%","Inf%"
"Ukraine","Smelter",2012,0,-0.570079903078341,0.867124814730046,"0%","-57%","86.7%"
"United Arab Emirates","Oil & Gas",2012,0,-0.166720833424186,0.185291857690502,"0%","-16.7%","18.5%"
"Uzbekistan","Oil & Gas",2012,0,-0.189147822354285,0.212916761322213,"0%","-18.9%","21.3%"
"Uzbekistan","Smelter",2012,0,-0.195230739486853,0.218213522395542,"0%","-19.5%","21.8%"
"Venezuela","Coal",2012,0,-0.452848758249723,0.606567850376462,"0%","-45.3%","60.7%"
"Venezuela","Oil & Gas",2012,0,-0.177805133136658,0.196602687012409,"0%","-17.8%","19.7%"
"Zambia","Smelter",2012,0,-0.30128430069315,0.368903662648637,"0%","-30.1%","36.9%"
"Zimbabwe","Coal",2012,0,-0.397908400140614,0.511527602399814,"0%","-39.8%","51.2%"
"Albania","Oil & Gas",2013,0,-0.972026302984923,2.62285926435201,"0%","-97.2%","262.3%"
"Armenia","Smelter",2013,0,-0.52929576912393,0.798374774115979,"0%","-52.9%","79.8%"
"Aruba","Oil & Gas",2013,0,-0.266208055133167,0.320509341596951,"0%","-26.6%","32.1%"
"Australia","Coal",2013,0,-0.166386066834864,0.183521034691198,"0%","-16.6%","18.4%"
"Australia","Smelter",2013,0,-0.168354043372851,0.182566038530776,"0%","-16.8%","18.3%"
"Bangladesh","Coal",2013,0,-0.881998206096565,1.77621407988597,"0%","-88.2%","177.6%"
"Belarus","Oil & Gas",2013,0,-0.943601644706645,2.43867319744945,"0%","-94.4%","243.9%"
"Bosnia and Herzegovina","Coal",2013,0,-0.24398204040944,0.280079693531182,"0%","-24.4%","28%"
"Botswana","Coal",2013,0,-0.4735049306883,0.619443285904937,"0%","-47.4%","61.9%"
"Botswana","Smelter",2013,0,-0.200162681393677,0.217724154397742,"0%","-20%","21.8%"
"Brazil","Oil & Gas",2013,0,-1,Inf,"0%","-100%","Inf%"
"Brazil","Smelter",2013,0,-0.505354180390755,0.706682394087525,"0%","-50.5%","70.7%"
"Bulgaria","Coal",2013,0,-0.160944511826823,0.178363953613166,"0%","-16.1%","17.8%"
"Canada","Coal",2013,0,-0.371363071703251,0.469222835292885,"0%","-37.1%","46.9%"
"Canada","Oil & Gas",2013,0,-0.531800707930426,0.748605069018761,"0%","-53.2%","74.9%"
"Canada","Smelter",2013,0,-0.314336628800643,0.362992019819954,"0%","-31.4%","36.3%"
"Chile","Smelter",2013,0,-0.304398334796826,0.373038805123066,"0%","-30.4%","37.3%"
"China","Coal",2013,0,-0.0524666896033368,0.0541078277633174,"0%","-5.2%","5.4%"
"China","Oil & Gas",2013,0,-0.473593334864306,0.655563334163431,"0%","-47.4%","65.6%"
"China","Smelter",2013,0,-0.145595382757479,0.159728657600882,"0%","-14.6%","16%"
"Colombia","Oil & Gas",2013,0,-0.437396047113955,0.589979932164895,"0%","-43.7%","59%"
"Croatia","Coal",2013,0,-0.939281936740934,2.16838737368294,"0%","-93.9%","216.8%"
"Cuba","Oil & Gas",2013,0,-0.17899177932088,0.198187327758637,"0%","-17.9%","19.8%"
"Cuba","Smelter",2013,0,-0.203076822994261,0.228008754606358,"0%","-20.3%","22.8%"
"Curacao","Oil & Gas",2013,0,-0.326456570861977,0.398457362295734,"0%","-32.6%","39.8%"
"Cyprus","Oil & Gas",2013,0,-0.800673084733748,1.48538399389503,"0%","-80.1%","148.5%"
"Czech Republic","Coal",2013,0,-0.906667519199262,1.81702320660919,"0%","-90.7%","181.7%"
"Egypt","Oil & Gas",2013,0,-0.261187341963314,0.306012365606352,"0%","-26.1%","30.6%"
"Estonia","Oil & Gas",2013,0,-0.883243587039356,1.86681721411785,"0%","-88.3%","186.7%"
"France","Coal",2013,0,-1,Inf,"0%","-100%","Inf%"
"France","Oil & Gas",2013,0,-0.64691931359987,0.977536807200232,"0%","-64.7%","97.8%"
"Georgia","Smelter",2013,0,-0.709518539663415,1.27264799375989,"0%","-71%","127.3%"
"Germany","Coal",2013,0,-0.662071145156738,1.00719846465191,"0%","-66.2%","100.7%"
"Greece","Coal",2013,0,-0.177541295108371,0.197023472052086,"0%","-17.8%","19.7%"
"Greece","Oil & Gas",2013,0,-0.64751208876156,0.993745467484491,"0%","-64.8%","99.4%"
"Guatemala","Oil & Gas",2013,0,-0.591470027607047,0.878465413745205,"0%","-59.1%","87.8%"
"Honduras","Oil & Gas",2013,0,-0.708163145410446,1.18042236530635,"0%","-70.8%","118%"
"India","Coal",2013,0,-0.0437840845338036,0.044754901897113,"0%","-4.4%","4.5%"
"India","Oil & Gas",2013,0,-0.409684685620797,0.521800915564999,"0%","-41%","52.2%"
"India","Smelter",2013,0,-0.233777429384626,0.266428987337515,"0%","-23.4%","26.6%"
"Indonesia","Coal",2013,0,-0.240165466464316,0.280432090996622,"0%","-24%","28%"
"Indonesia","Smelter",2013,0,-0.338434689228634,0.418468404889327,"0%","-33.8%","41.8%"
"Iran","Coal",2013,0,-0.20634459260932,0.234080127543111,"0%","-20.6%","23.4%"
"Iran","Oil & Gas",2013,0,-0.0803936731782667,0.0846657601634648,"0%","-8%","8.5%"
"Iran","Smelter",2013,0,-0.127143289292267,0.137258626136093,"0%","-12.7%","13.7%"
"Iraq","Oil & Gas",2013,0,-0.153464783786961,0.166677006872384,"0%","-15.3%","16.7%"
"Israel","Coal",2013,0,-0.421894165987857,0.556779549510497,"0%","-42.2%","55.7%"
"Italy","Coal",2013,0,-1,Inf,"0%","-100%","Inf%"
"Italy","Oil & Gas",2013,0,-1,Inf,"0%","-100%","Inf%"
"Jamaica","Smelter",2013,0,-0.282223686927319,0.325913136024284,"0%","-28.2%","32.6%"
"Jordan","Oil & Gas",2013,0,-0.443225603185557,0.575409411785221,"0%","-44.3%","57.5%"
"Kazakhstan","Coal",2013,0,-0.184727352819285,0.204172680331276,"0%","-18.5%","20.4%"
"Kazakhstan","Oil & Gas",2013,0,-0.366226420062668,0.455110357805097,"0%","-36.6%","45.5%"
"Kazakhstan","Smelter",2013,0,-0.225018505765429,0.25556355509107,"0%","-22.5%","25.6%"
"Kuwait","Oil & Gas",2013,0,-0.125712485925236,0.134526540706348,"0%","-12.6%","13.5%"
"Lebanon","Oil & Gas",2013,0,-0.96852237305787,2.43960138528676,"0%","-96.9%","244%"
"Macedonia (FYROM)","Coal",2013,0,-0.508909169455133,0.706536072215985,"0%","-50.9%","70.7%"
"Mali","Smelter",2013,0,-0.57187543682429,0.831293843680824,"0%","-57.2%","83.1%"
"Mexico","Coal",2013,0,-0.211596159948609,0.240350165468988,"0%","-21.2%","24%"
"Mexico","Oil & Gas",2013,0,-0.0895099397765853,0.093604938187029,"0%","-9%","9.4%"
"Mexico","Smelter",2013,0,-0.684562781090372,1.10854332492031,"0%","-68.5%","110.9%"
"Morocco","Coal",2013,0,-0.279979264929375,0.327704535228578,"0%","-28%","32.8%"
"Morocco","Oil & Gas",2013,0,-0.547136006237802,0.789584579649387,"0%","-54.7%","79%"
"Namibia","Smelter",2013,0,-0.352212694402352,0.445772277004675,"0%","-35.2%","44.6%"
"Oman","Oil & Gas",2013,0,-0.415202671825105,0.550931627423964,"0%","-41.5%","55.1%"
"Pakistan","Coal",2013,0,-0.39140123140292,0.50259652701249,"0%","-39.1%","50.3%"
"Pakistan","Oil & Gas",2013,0,-0.179886423591018,0.199077756638298,"0%","-18%","19.9%"
"Pakistan","Smelter",2013,0,-0.378318502070291,0.491541943035354,"0%","-37.8%","49.2%"
"Peru","Smelter",2013,0,-0.120397034255952,0.129389697593873,"0%","-12%","12.9%"
"Poland","Coal",2013,0,-0.339038085082157,0.406726026162257,"0%","-33.9%","40.7%"
"Portugal","Coal",2013,0,-0.725761930908242,1.22929098793018,"0%","-72.6%","122.9%"
"Puerto Rico","Coal",2013,0,-0.733104370116132,1.21428654536762,"0%","-73.3%","121.4%"
"Puerto Rico","Oil & Gas",2013,0,-0.693980565390572,1.10761218705689,"0%","-69.4%","110.8%"
"Qatar","Oil & Gas",2013,0,-0.172616162722304,0.189691803110358,"0%","-17.3%","19%"
"Romania","Coal",2013,0,-0.196661345049578,0.229031047813641,"0%","-19.7%","22.9%"
"Romania","Smelter",2013,0,3.34112690922887,Inf,"0%","334.1%","Inf%"
"Russia","Coal",2013,0,-0.264553958142458,0.307858841512339,"0%","-26.5%","30.8%"
"Russia","Oil & Gas",2013,0,-0.205785048456405,0.230708442454358,"0%","-20.6%","23.1%"
"Russia","Smelter",2013,0,-0.13108485641689,0.14021393456636,"0%","-13.1%","14%"
"Saudi Arabia","Oil & Gas",2013,0,-0.0704753546378328,0.0732362479077553,"0%","-7%","7.3%"
"Serbia","Coal",2013,0,-0.187088423422195,0.206177279817509,"0%","-18.7%","20.6%"
"Serbia","Smelter",2013,0,-0.580109756850146,0.846108600915833,"0%","-58%","84.6%"
"Singapore","Oil & Gas",2013,0,-0.228021075027412,0.264648918858506,"0%","-22.8%","26.5%"
"Slovakia","Coal",2013,0,-0.80266623095826,1.37317381792618,"0%","-80.3%","137.3%"
"South Africa","Coal",2013,0,-0.101690282706198,0.107817298983947,"0%","-10.2%","10.8%"
"South Africa","Smelter",2013,0,-0.432280457132403,0.569607484926176,"0%","-43.2%","57%"
"South Korea","Oil & Gas",2013,0,-0.404050386080107,0.518992446076101,"0%","-40.4%","51.9%"
"Spain","Coal",2013,0,-0.226237407020091,0.255924063187522,"0%","-22.6%","25.6%"
"Syria","Oil & Gas",2013,0,-0.278965103446375,0.329241530991893,"0%","-27.9%","32.9%"
"Taiwan","Oil & Gas",2013,0,-0.452155244716388,0.595114840763384,"0%","-45.2%","59.5%"
"Thailand","Coal",2013,0,-0.527253302753855,0.75677444905558,"0%","-52.7%","75.7%"
"Trinidad","Oil & Gas",2013,0,-0.686109002508744,1.09868672384927,"0%","-68.6%","109.9%"
"Turkey","Coal",2013,0,-0.118177350985269,0.127010908420871,"0%","-11.8%","12.7%"
"Turkey","Oil & Gas",2013,0,-0.485630368826638,0.668694692972639,"0%","-48.6%","66.9%"
"Turkmenistan","Oil & Gas",2013,0,-0.246285815040838,0.288055490368563,"0%","-24.6%","28.8%"
"UK","Coal",2013,0,-0.799113037039513,1.62332058779977,"0%","-79.9%","162.3%"
"USA","Coal",2013,0,-0.0929635710591772,0.097756710840301,"0%","-9.3%","9.8%"
"Ukraine","Coal",2013,0,-0.1353063616664,0.1455579071663,"0%","-13.5%","14.6%"
"Ukraine","Oil & Gas",2013,0,-1,Inf,"0%","-100%","Inf%"
"Ukraine","Smelter",2013,0,-0.541944162894753,0.750239227715853,"0%","-54.2%","75%"
"United Arab Emirates","Oil & Gas",2013,0,-0.142847972629846,0.15579508761724,"0%","-14.3%","15.6%"
"Uzbekistan","Oil & Gas",2013,0,-0.190915173732148,0.20824631708501,"0%","-19.1%","20.8%"
"Uzbekistan","Smelter",2013,0,-0.198714582990856,0.219277133861723,"0%","-19.9%","21.9%"
"Venezuela","Coal",2013,0,-0.434347561201741,0.563255864662463,"0%","-43.4%","56.3%"
"Venezuela","Oil & Gas",2013,0,-0.169888137565581,0.186812199479129,"0%","-17%","18.7%"
"Zambia","Smelter",2013,0,-0.276314542951784,0.321999470093755,"0%","-27.6%","32.2%"
"Zimbabwe","Coal",2013,0,-0.370903360510128,0.466233757600056,"0%","-37.1%","46.6%"
"Albania","Oil & Gas",2014,0,-0.998238786163752,2.19203582857464,"0%","-99.8%","219.2%"
"Armenia","Smelter",2014,0,-0.508058510704901,0.665730957798035,"0%","-50.8%","66.6%"
"Aruba","Oil & Gas",2014,0,-0.247672849923277,0.280223643087862,"0%","-24.8%","28%"
"Australia","Coal",2014,0,-0.159273903291736,0.173320279763459,"0%","-15.9%","17.3%"
"Australia","Smelter",2014,0,-0.16404612573945,0.181291630655617,"0%","-16.4%","18.1%"
"Bangladesh","Coal",2014,0,-0.914811111403196,1.80439277979489,"0%","-91.5%","180.4%"
"Belarus","Oil & Gas",2014,0,-0.887140078133392,1.78445751517152,"0%","-88.7%","178.4%"
"Bosnia and Herzegovina","Coal",2014,0,-0.245390742883569,0.279254439407126,"0%","-24.5%","27.9%"
"Botswana","Coal",2014,0,-0.45922666622778,0.619604365429357,"0%","-45.9%","62%"
"Botswana","Smelter",2014,0,-0.196320557625559,0.223511283166604,"0%","-19.6%","22.4%"
"Brazil","Oil & Gas",2014,0,-1,Inf,"0%","-100%","Inf%"
"Brazil","Smelter",2014,0,-0.502354978790149,0.669252712083086,"0%","-50.2%","66.9%"
"Bulgaria","Coal",2014,0,-0.151625821018224,0.163491890544485,"0%","-15.2%","16.3%"
"Canada","Coal",2014,0,-0.373617649124528,0.454385585499355,"0%","-37.4%","45.4%"
"Canada","Oil & Gas",2014,0,-0.542543037905996,0.739342213091676,"0%","-54.3%","73.9%"
"Canada","Smelter",2014,0,-0.324385622529104,0.393889961265608,"0%","-32.4%","39.4%"
"Chile","Smelter",2014,0,-0.27582134613283,0.322973837811941,"0%","-27.6%","32.3%"
"China","Coal",2014,0,-0.0461737488426527,0.0474295464279235,"0%","-4.6%","4.7%"
"China","Oil & Gas",2014,0,-0.448414244550863,0.584346063537808,"0%","-44.8%","58.4%"
"China","Smelter",2014,0,-0.132363188386563,0.141955336431075,"0%","-13.2%","14.2%"
"Colombia","Oil & Gas",2014,0,-0.433475644424097,0.544636104865953,"0%","-43.3%","54.5%"
"Croatia","Coal",2014,0,-0.957656405776982,2.09223497905352,"0%","-95.8%","209.2%"
"Cuba","Oil & Gas",2014,0,-0.17060469702066,0.187656590477532,"0%","-17.1%","18.8%"
"Cuba","Smelter",2014,0,-0.199239054260895,0.221644491635488,"0%","-19.9%","22.2%"
"Curacao","Oil & Gas",2014,0,-0.325529094438107,0.386804705035625,"0%","-32.6%","38.7%"
"Cyprus","Oil & Gas",2014,0,-0.82586731780179,1.42238804609964,"0%","-82.6%","142.2%"
"Czech Republic","Coal",2014,0,-0.906558062179539,1.96694697023699,"0%","-90.7%","196.7%"
"Egypt","Oil & Gas",2014,0,-0.261545173003374,0.298440567358576,"0%","-26.2%","29.8%"
"Estonia","Oil & Gas",2014,0,-0.82872047168165,1.65900409433379,"0%","-82.9%","165.9%"
"France","Coal",2014,0,-1,Inf,"0%","-100%","Inf%"
